original_index,imageid,predicted_category,true_category,predicted_category_name,true_category_name
1300,img_1300,1302,1140,Jeux vidéo rétro,TV
1308,img_1308,2060,1920,Articles soins,Musique amplifiée
1310,img_1310,1302,1940,Jeux vidéo rétro,Instrument musique
1312,img_1312,1300,1280,Jeux vidéo ancien,Accessoires téléphones
1313,img_1313,2583,2585,Articles sport,Sports & Loisirs
1314,img_1314,2585,1280,Sports & Loisirs,Accessoires téléphones
1315,img_1315,1320,2583,CD,Articles sport
1317,img_1317,1140,1280,TV,Accessoires téléphones
1318,img_1318,2403,2462,Livres en langues étrangères,Fournitures bureau
1321,img_1321,2522,2060,Équipement bébé,Articles soins
1323,img_1323,60,50,Consoles,Jouets & Jeux
1331,img_1331,2403,10,Livres en langues étrangères,Livres
1333,img_1333,1140,40,TV,DVD & Films
1337,img_1337,2060,2583,Articles soins,Articles sport
1340,img_1340,1940,1280,Instrument musique,Accessoires téléphones
1341,img_1341,2280,10,Jeux vidéo,Livres
1343,img_1343,1320,1280,CD,Accessoires téléphones
1346,img_1346,2462,50,Fournitures bureau,Jouets & Jeux
1348,img_1348,40,2403,DVD & Films,Livres en langues étrangères
1351,img_1351,1301,2583,Consoles rétro,Articles sport
1352,img_1352,1140,1302,TV,Jeux vidéo rétro
1353,img_1353,2582,2060,Matériel & accessoires,Articles soins
1355,img_1355,1302,2583,Jeux vidéo rétro,Articles sport
1357,img_1357,1560,2060,Photos,Articles soins
1359,img_1359,1300,2583,Jeux vidéo ancien,Articles sport
1363,img_1363,10,2403,Livres,Livres en langues étrangères
1365,img_1365,2060,1302,Articles soins,Jeux vidéo rétro
1367,img_1367,2582,2583,Matériel & accessoires,Articles sport
1369,img_1369,1140,2522,TV,Équipement bébé
1371,img_1371,1302,2522,Jeux vidéo rétro,Équipement bébé
1379,img_1379,1140,1280,TV,Accessoires téléphones
1382,img_1382,1302,2583,Jeux vidéo rétro,Articles sport
1387,img_1387,2060,2522,Articles soins,Équipement bébé
1388,img_1388,50,2522,Jouets & Jeux,Équipement bébé
1389,img_1389,10,2705,Livres,Accessoires console
1392,img_1392,50,2060,Jouets & Jeux,Articles soins
1396,img_1396,50,2522,Jouets & Jeux,Équipement bébé
1397,img_1397,50,1281,Jouets & Jeux,Téléphonie fixe
1403,img_1403,1560,1300,Photos,Jeux vidéo ancien
1405,img_1405,2582,40,Matériel & accessoires,DVD & Films
1406,img_1406,2905,2585,Instruments musique,Sports & Loisirs
1407,img_1407,50,1280,Jouets & Jeux,Accessoires téléphones
1410,img_1410,2060,1320,Articles soins,CD
1413,img_1413,1920,10,Musique amplifiée,Livres
1416,img_1416,2582,1920,Matériel & accessoires,Musique amplifiée
1417,img_1417,2403,40,Livres en langues étrangères,DVD & Films
1420,img_1420,1280,1302,Accessoires téléphones,Jeux vidéo rétro
1421,img_1421,2522,50,Équipement bébé,Jouets & Jeux
1425,img_1425,1281,1320,Téléphonie fixe,CD
1426,img_1426,40,1281,DVD & Films,Téléphonie fixe
1427,img_1427,2403,10,Livres en langues étrangères,Livres
1429,img_1429,10,2280,Livres,Jeux vidéo
1432,img_1432,1280,1320,Accessoires téléphones,CD
1435,img_1435,1302,1280,Jeux vidéo rétro,Accessoires téléphones
1436,img_1436,2280,10,Jeux vidéo,Livres
1437,img_1437,1300,2582,Jeux vidéo ancien,Matériel & accessoires
1443,img_1443,1320,2060,CD,Articles soins
1444,img_1444,1280,1320,Accessoires téléphones,CD
1446,img_1446,2060,10,Articles soins,Livres
1448,img_1448,2582,1300,Matériel & accessoires,Jeux vidéo ancien
1450,img_1450,2522,1140,Équipement bébé,TV
1451,img_1451,10,2705,Livres,Accessoires console
1456,img_1456,2705,1281,Accessoires console,Téléphonie fixe
1459,img_1459,1140,1280,TV,Accessoires téléphones
1460,img_1460,40,50,DVD & Films,Jouets & Jeux
1461,img_1461,1300,50,Jeux vidéo ancien,Jouets & Jeux
1468,img_1468,1280,1302,Accessoires téléphones,Jeux vidéo rétro
1472,img_1472,2585,2583,Sports & Loisirs,Articles sport
1473,img_1473,1300,2522,Jeux vidéo ancien,Équipement bébé
1476,img_1476,1320,1560,CD,Photos
1477,img_1477,1281,1280,Téléphonie fixe,Accessoires téléphones
1478,img_1478,40,1160,DVD & Films,Électroménager
1480,img_1480,10,2705,Livres,Accessoires console
1485,img_1485,1320,1280,CD,Accessoires téléphones
1486,img_1486,2705,2522,Accessoires console,Équipement bébé
1489,img_1489,40,1140,DVD & Films,TV
1490,img_1490,2060,1920,Articles soins,Musique amplifiée
1492,img_1492,1280,1281,Accessoires téléphones,Téléphonie fixe
1493,img_1493,2583,1140,Articles sport,TV
1494,img_1494,1140,1280,TV,Accessoires téléphones
1495,img_1495,1280,1320,Accessoires téléphones,CD
1498,img_1498,1160,10,Électroménager,Livres
1499,img_1499,2583,2060,Articles sport,Articles soins
1502,img_1502,1300,1280,Jeux vidéo ancien,Accessoires téléphones
1503,img_1503,1281,1320,Téléphonie fixe,CD
1511,img_1511,2280,2403,Jeux vidéo,Livres en langues étrangères
1513,img_1513,40,2403,DVD & Films,Livres en langues étrangères
1521,img_1521,2585,2582,Sports & Loisirs,Matériel & accessoires
1524,img_1524,2905,2280,Instruments musique,Jeux vidéo
1525,img_1525,1320,1180,CD,Décoration
1528,img_1528,1140,1320,TV,CD
1529,img_1529,1300,1320,Jeux vidéo ancien,CD
1531,img_1531,1300,1280,Jeux vidéo ancien,Accessoires téléphones
1535,img_1535,2403,2522,Livres en langues étrangères,Équipement bébé
1536,img_1536,2060,2583,Articles soins,Articles sport
1537,img_1537,1140,1560,TV,Photos
1540,img_1540,2522,2060,Équipement bébé,Articles soins
1541,img_1541,2060,1320,Articles soins,CD
1542,img_1542,2403,10,Livres en langues étrangères,Livres
1543,img_1543,2705,2280,Accessoires console,Jeux vidéo
1547,img_1547,40,1281,DVD & Films,Téléphonie fixe
1548,img_1548,10,2705,Livres,Accessoires console
1549,img_1549,1302,1281,Jeux vidéo rétro,Téléphonie fixe
1554,img_1554,2522,1320,Équipement bébé,CD
1555,img_1555,1140,2060,TV,Articles soins
1559,img_1559,1300,1140,Jeux vidéo ancien,TV
1561,img_1561,40,2462,DVD & Films,Fournitures bureau
1562,img_1562,2585,2583,Sports & Loisirs,Articles sport
1563,img_1563,50,1300,Jouets & Jeux,Jeux vidéo ancien
1564,img_1564,1302,1300,Jeux vidéo rétro,Jeux vidéo ancien
1567,img_1567,1280,1320,Accessoires téléphones,CD
1573,img_1573,1920,1320,Musique amplifiée,CD
1580,img_1580,1302,2583,Jeux vidéo rétro,Articles sport
1582,img_1582,1320,2583,CD,Articles sport
1585,img_1585,1560,2582,Photos,Matériel & accessoires
1586,img_1586,10,2522,Livres,Équipement bébé
1589,img_1589,1302,1280,Jeux vidéo rétro,Accessoires téléphones
1591,img_1591,2585,2583,Sports & Loisirs,Articles sport
1592,img_1592,2280,10,Jeux vidéo,Livres
1593,img_1593,1300,2583,Jeux vidéo ancien,Articles sport
1595,img_1595,2060,1560,Articles soins,Photos
1597,img_1597,1140,2060,TV,Articles soins
1598,img_1598,1281,1280,Téléphonie fixe,Accessoires téléphones
1606,img_1606,1320,2060,CD,Articles soins
1612,img_1612,10,2705,Livres,Accessoires console
1613,img_1613,1302,2585,Jeux vidéo rétro,Sports & Loisirs
1614,img_1614,2583,2585,Articles sport,Sports & Loisirs
1622,img_1622,1281,1280,Téléphonie fixe,Accessoires téléphones
1625,img_1625,1940,2522,Instrument musique,Équipement bébé
1630,img_1630,1281,1300,Téléphonie fixe,Jeux vidéo ancien
1634,img_1634,2462,2403,Fournitures bureau,Livres en langues étrangères
1635,img_1635,2585,1301,Sports & Loisirs,Consoles rétro
1637,img_1637,1302,1280,Jeux vidéo rétro,Accessoires téléphones
1638,img_1638,2280,2403,Jeux vidéo,Livres en langues étrangères
1641,img_1641,2583,50,Articles sport,Jouets & Jeux
1642,img_1642,1302,2060,Jeux vidéo rétro,Articles soins
1643,img_1643,10,2280,Livres,Jeux vidéo
1646,img_1646,2583,2585,Articles sport,Sports & Loisirs
1651,img_1651,1302,1280,Jeux vidéo rétro,Accessoires téléphones
1652,img_1652,1140,50,TV,Jouets & Jeux
1657,img_1657,2462,2522,Fournitures bureau,Équipement bébé
1659,img_1659,1280,1560,Accessoires téléphones,Photos
1664,img_1664,2462,1300,Fournitures bureau,Jeux vidéo ancien
1665,img_1665,2705,10,Accessoires console,Livres
1666,img_1666,40,2905,DVD & Films,Instruments musique
1667,img_1667,1280,1140,Accessoires téléphones,TV
1669,img_1669,2060,1920,Articles soins,Musique amplifiée
1673,img_1673,1281,1280,Téléphonie fixe,Accessoires téléphones
1675,img_1675,1160,2403,Électroménager,Livres en langues étrangères
1679,img_1679,10,2403,Livres,Livres en langues étrangères
1680,img_1680,1281,1140,Téléphonie fixe,TV
1681,img_1681,2582,2220,Matériel & accessoires,Puériculture
1683,img_1683,1280,2060,Accessoires téléphones,Articles soins
1690,img_1690,2280,1280,Jeux vidéo,Accessoires téléphones
1698,img_1698,2522,2583,Équipement bébé,Articles sport
1705,img_1705,2522,50,Équipement bébé,Jouets & Jeux
1708,img_1708,1320,2583,CD,Articles sport
1715,img_1715,2280,2403,Jeux vidéo,Livres en langues étrangères
1716,img_1716,2060,1560,Articles soins,Photos
1720,img_1720,1920,2060,Musique amplifiée,Articles soins
1721,img_1721,1302,1280,Jeux vidéo rétro,Accessoires téléphones
1722,img_1722,1320,2583,CD,Articles sport
1723,img_1723,2403,2280,Livres en langues étrangères,Jeux vidéo
1725,img_1725,40,2583,DVD & Films,Articles sport
1727,img_1727,2705,10,Accessoires console,Livres
1731,img_1731,1281,1280,Téléphonie fixe,Accessoires téléphones
1732,img_1732,1302,1280,Jeux vidéo rétro,Accessoires téléphones
1737,img_1737,1300,1280,Jeux vidéo ancien,Accessoires téléphones
1738,img_1738,10,2280,Livres,Jeux vidéo
1740,img_1740,1302,2583,Jeux vidéo rétro,Articles sport
1742,img_1742,1281,1180,Téléphonie fixe,Décoration
1743,img_1743,2582,1280,Matériel & accessoires,Accessoires téléphones
1744,img_1744,2403,10,Livres en langues étrangères,Livres
1745,img_1745,1301,1280,Consoles rétro,Accessoires téléphones
1746,img_1746,1140,1280,TV,Accessoires téléphones
1748,img_1748,2705,2280,Accessoires console,Jeux vidéo
1750,img_1750,10,2280,Livres,Jeux vidéo
1752,img_1752,2060,2582,Articles soins,Matériel & accessoires
1757,img_1757,1940,1280,Instrument musique,Accessoires téléphones
1758,img_1758,1320,2585,CD,Sports & Loisirs
1761,img_1761,1280,1320,Accessoires téléphones,CD
1764,img_1764,2462,2522,Fournitures bureau,Équipement bébé
1773,img_1773,1280,1302,Accessoires téléphones,Jeux vidéo rétro
1776,img_1776,2522,1320,Équipement bébé,CD
1788,img_1788,1140,1160,TV,Électroménager
1793,img_1793,2060,1560,Articles soins,Photos
1794,img_1794,1920,1560,Musique amplifiée,Photos
1799,img_1799,1280,2583,Accessoires téléphones,Articles sport
1800,img_1800,1281,2522,Téléphonie fixe,Équipement bébé
1802,img_1802,2060,1281,Articles soins,Téléphonie fixe
1806,img_1806,10,2280,Livres,Jeux vidéo
1807,img_1807,1560,2522,Photos,Équipement bébé
1808,img_1808,2585,50,Sports & Loisirs,Jouets & Jeux
1810,img_1810,2585,1300,Sports & Loisirs,Jeux vidéo ancien
1811,img_1811,2585,1300,Sports & Loisirs,Jeux vidéo ancien
1814,img_1814,2585,1302,Sports & Loisirs,Jeux vidéo rétro
1815,img_1815,1302,2583,Jeux vidéo rétro,Articles sport
1818,img_1818,2522,2060,Équipement bébé,Articles soins
1820,img_1820,2403,2280,Livres en langues étrangères,Jeux vidéo
1822,img_1822,60,2583,Consoles,Articles sport
1823,img_1823,1320,1302,CD,Jeux vidéo rétro
1826,img_1826,50,40,Jouets & Jeux,DVD & Films
1827,img_1827,1280,1560,Accessoires téléphones,Photos
1833,img_1833,1280,1300,Accessoires téléphones,Jeux vidéo ancien
1835,img_1835,1920,1560,Musique amplifiée,Photos
1837,img_1837,1320,2583,CD,Articles sport
1840,img_1840,1560,2060,Photos,Articles soins
1843,img_1843,10,2403,Livres,Livres en langues étrangères
1846,img_1846,2280,2705,Jeux vidéo,Accessoires console
1852,img_1852,1302,2522,Jeux vidéo rétro,Équipement bébé
1854,img_1854,2705,2583,Accessoires console,Articles sport
1857,img_1857,1300,1180,Jeux vidéo ancien,Décoration
1861,img_1861,2220,1300,Puériculture,Jeux vidéo ancien
1862,img_1862,10,2403,Livres,Livres en langues étrangères
1864,img_1864,2060,1280,Articles soins,Accessoires téléphones
1874,img_1874,2585,1300,Sports & Loisirs,Jeux vidéo ancien
1877,img_1877,2705,2280,Accessoires console,Jeux vidéo
1878,img_1878,1940,1280,Instrument musique,Accessoires téléphones
1883,img_1883,1320,1560,CD,Photos
1889,img_1889,2280,40,Jeux vidéo,DVD & Films
1890,img_1890,1940,2220,Instrument musique,Puériculture
1894,img_1894,1320,1280,CD,Accessoires téléphones
1895,img_1895,1280,1920,Accessoires téléphones,Musique amplifiée
1896,img_1896,2060,2905,Articles soins,Instruments musique
1900,img_1900,50,40,Jouets & Jeux,DVD & Films
1902,img_1902,1320,1560,CD,Photos
1903,img_1903,2060,1920,Articles soins,Musique amplifiée
1905,img_1905,1560,1320,Photos,CD
1906,img_1906,10,2705,Livres,Accessoires console
1910,img_1910,2403,2462,Livres en langues étrangères,Fournitures bureau
1915,img_1915,1560,2060,Photos,Articles soins
1918,img_1918,2582,1560,Matériel & accessoires,Photos
1922,img_1922,1320,2060,CD,Articles soins
1930,img_1930,2280,40,Jeux vidéo,DVD & Films
1931,img_1931,1302,2583,Jeux vidéo rétro,Articles sport
1934,img_1934,2582,1320,Matériel & accessoires,CD
1936,img_1936,2403,1280,Livres en langues étrangères,Accessoires téléphones
1937,img_1937,2462,1160,Fournitures bureau,Électroménager
1943,img_1943,2583,1280,Articles sport,Accessoires téléphones
1944,img_1944,1302,2060,Jeux vidéo rétro,Articles soins
1946,img_1946,40,2462,DVD & Films,Fournitures bureau
1951,img_1951,2583,2585,Articles sport,Sports & Loisirs
1954,img_1954,1300,1280,Jeux vidéo ancien,Accessoires téléphones
1955,img_1955,2585,1560,Sports & Loisirs,Photos
1957,img_1957,2403,1560,Livres en langues étrangères,Photos
1958,img_1958,1300,1280,Jeux vidéo ancien,Accessoires téléphones
1961,img_1961,40,1160,DVD & Films,Électroménager
1962,img_1962,2060,1560,Articles soins,Photos
1963,img_1963,1281,1280,Téléphonie fixe,Accessoires téléphones
1964,img_1964,1160,60,Électroménager,Consoles
1967,img_1967,1281,2522,Téléphonie fixe,Équipement bébé
1968,img_1968,40,1302,DVD & Films,Jeux vidéo rétro
1970,img_1970,2462,2583,Fournitures bureau,Articles sport
1976,img_1976,2403,2585,Livres en langues étrangères,Sports & Loisirs
1978,img_1978,2060,1320,Articles soins,CD
1979,img_1979,2522,1320,Équipement bébé,CD
1981,img_1981,2585,1320,Sports & Loisirs,CD
1982,img_1982,1281,1920,Téléphonie fixe,Musique amplifiée
1984,img_1984,1320,1560,CD,Photos
1987,img_1987,1920,1280,Musique amplifiée,Accessoires téléphones
1989,img_1989,1302,1281,Jeux vidéo rétro,Téléphonie fixe
1992,img_1992,2705,10,Accessoires console,Livres
1998,img_1998,2060,1560,Articles soins,Photos
2003,img_2003,1300,2583,Jeux vidéo ancien,Articles sport
2006,img_2006,2522,2403,Équipement bébé,Livres en langues étrangères
2013,img_2013,1300,1280,Jeux vidéo ancien,Accessoires téléphones
2019,img_2019,2522,2403,Équipement bébé,Livres en langues étrangères
2020,img_2020,2905,40,Instruments musique,DVD & Films
2021,img_2021,40,2705,DVD & Films,Accessoires console
2022,img_2022,2403,1281,Livres en langues étrangères,Téléphonie fixe
2025,img_2025,1300,50,Jeux vidéo ancien,Jouets & Jeux
2028,img_2028,1280,1300,Accessoires téléphones,Jeux vidéo ancien
2031,img_2031,1940,2060,Instrument musique,Articles soins
2034,img_2034,1280,1281,Accessoires téléphones,Téléphonie fixe
2037,img_2037,2582,1280,Matériel & accessoires,Accessoires téléphones
2038,img_2038,2522,2403,Équipement bébé,Livres en langues étrangères
2041,img_2041,40,2280,DVD & Films,Jeux vidéo
2042,img_2042,1302,1280,Jeux vidéo rétro,Accessoires téléphones
2044,img_2044,10,2705,Livres,Accessoires console
2049,img_2049,2585,1320,Sports & Loisirs,CD
2051,img_2051,2462,1280,Fournitures bureau,Accessoires téléphones
2052,img_2052,1320,2582,CD,Matériel & accessoires
2055,img_2055,2582,1281,Matériel & accessoires,Téléphonie fixe
2058,img_2058,50,1160,Jouets & Jeux,Électroménager
2059,img_2059,1300,1280,Jeux vidéo ancien,Accessoires téléphones
2060,img_2060,1320,1301,CD,Consoles rétro
2063,img_2063,50,1300,Jouets & Jeux,Jeux vidéo ancien
2065,img_2065,1180,2582,Décoration,Matériel & accessoires
2069,img_2069,1300,50,Jeux vidéo ancien,Jouets & Jeux
2071,img_2071,2060,1920,Articles soins,Musique amplifiée
2072,img_2072,2060,2280,Articles soins,Jeux vidéo
2074,img_2074,2060,1280,Articles soins,Accessoires téléphones
2075,img_2075,2582,1560,Matériel & accessoires,Photos
2076,img_2076,1320,2585,CD,Sports & Loisirs
2080,img_2080,2585,2522,Sports & Loisirs,Équipement bébé
2085,img_2085,1300,1281,Jeux vidéo ancien,Téléphonie fixe
2088,img_2088,2582,1920,Matériel & accessoires,Musique amplifiée
2089,img_2089,1301,1560,Consoles rétro,Photos
2092,img_2092,1560,2060,Photos,Articles soins
2096,img_2096,1300,1280,Jeux vidéo ancien,Accessoires téléphones
2100,img_2100,2522,1300,Équipement bébé,Jeux vidéo ancien
2102,img_2102,1140,1280,TV,Accessoires téléphones
2103,img_2103,1300,1302,Jeux vidéo ancien,Jeux vidéo rétro
2104,img_2104,2060,1281,Articles soins,Téléphonie fixe
2105,img_2105,2462,1280,Fournitures bureau,Accessoires téléphones
2107,img_2107,1940,1320,Instrument musique,CD
2114,img_2114,2403,1280,Livres en langues étrangères,Accessoires téléphones
2116,img_2116,2403,2522,Livres en langues étrangères,Équipement bébé
2117,img_2117,1281,2462,Téléphonie fixe,Fournitures bureau
2119,img_2119,10,2280,Livres,Jeux vidéo
2122,img_2122,40,2280,DVD & Films,Jeux vidéo
2123,img_2123,1302,2583,Jeux vidéo rétro,Articles sport
2124,img_2124,2582,2583,Matériel & accessoires,Articles sport
2127,img_2127,40,2462,DVD & Films,Fournitures bureau
2128,img_2128,1320,1280,CD,Accessoires téléphones
2132,img_2132,2060,2582,Articles soins,Matériel & accessoires
2136,img_2136,2585,2583,Sports & Loisirs,Articles sport
2137,img_2137,1300,1280,Jeux vidéo ancien,Accessoires téléphones
2140,img_2140,2583,1301,Articles sport,Consoles rétro
2142,img_2142,2403,2280,Livres en langues étrangères,Jeux vidéo
2143,img_2143,1920,2582,Musique amplifiée,Matériel & accessoires
2144,img_2144,2582,1560,Matériel & accessoires,Photos
2146,img_2146,2705,2280,Accessoires console,Jeux vidéo
2148,img_2148,2060,1320,Articles soins,CD
2151,img_2151,1160,2280,Électroménager,Jeux vidéo
2152,img_2152,2583,2585,Articles sport,Sports & Loisirs
