original_index,imageid,predicted_category,true_category,predicted_category_name,true_category_name
1196,img_1196,2582,2060,Matériel & accessoires,Articles soins
1197,img_1197,1300,1302,Jeux vidéo ancien,Jeux vidéo rétro
1200,img_1200,2403,1281,Livres en langues étrangères,Téléphonie fixe
1203,img_1203,1560,2060,Photos,Articles soins
1208,img_1208,1560,2582,Photos,Matériel & accessoires
1211,img_1211,2060,2582,Articles soins,Matériel & accessoires
1219,img_1219,2462,1140,Fournitures bureau,TV
1221,img_1221,1560,2583,Photos,Articles sport
1223,img_1223,2705,10,Accessoires console,Livres
1224,img_1224,1302,2583,Jeux vidéo rétro,Articles sport
1225,img_1225,10,2705,Livres,Accessoires console
1226,img_1226,1320,1302,CD,Jeux vidéo rétro
1233,img_1233,1300,1302,Jeux vidéo ancien,Jeux vidéo rétro
1237,img_1237,1320,1301,CD,Consoles rétro
1239,img_1239,2060,2280,Articles soins,Jeux vidéo
1241,img_1241,10,2522,Livres,Équipement bébé
1243,img_1243,50,2060,Jouets & Jeux,Articles soins
1247,img_1247,2905,10,Instruments musique,Livres
1248,img_1248,1320,2060,CD,Articles soins
1249,img_1249,1280,2060,Accessoires téléphones,Articles soins
1250,img_1250,1560,1320,Photos,CD
1251,img_1251,1320,2583,CD,Articles sport
1252,img_1252,1140,2060,TV,Articles soins
1254,img_1254,2585,1300,Sports & Loisirs,Jeux vidéo ancien
1255,img_1255,2060,2583,Articles soins,Articles sport
1256,img_1256,40,2403,DVD & Films,Livres en langues étrangères
1257,img_1257,1940,1280,Instrument musique,Accessoires téléphones
1259,img_1259,2280,2522,Jeux vidéo,Équipement bébé
1268,img_1268,1300,1302,Jeux vidéo ancien,Jeux vidéo rétro
1270,img_1270,2060,1281,Articles soins,Téléphonie fixe
1271,img_1271,1560,1320,Photos,CD
1274,img_1274,2585,1300,Sports & Loisirs,Jeux vidéo ancien
1276,img_1276,2585,1320,Sports & Loisirs,CD
1278,img_1278,1302,1301,Jeux vidéo rétro,Consoles rétro
1280,img_1280,2585,1920,Sports & Loisirs,Musique amplifiée
1281,img_1281,1302,40,Jeux vidéo rétro,DVD & Films
1287,img_1287,10,2522,Livres,Équipement bébé
1288,img_1288,1302,50,Jeux vidéo rétro,Jouets & Jeux
1289,img_1289,1302,2522,Jeux vidéo rétro,Équipement bébé
1291,img_1291,2585,2583,Sports & Loisirs,Articles sport
1292,img_1292,1280,2583,Accessoires téléphones,Articles sport
1296,img_1296,1920,2060,Musique amplifiée,Articles soins
1298,img_1298,2705,10,Accessoires console,Livres
1300,img_1300,50,1140,Jouets & Jeux,TV
1308,img_1308,1301,1920,Consoles rétro,Musique amplifiée
1310,img_1310,1302,1940,Jeux vidéo rétro,Instrument musique
1312,img_1312,1300,1280,Jeux vidéo ancien,Accessoires téléphones
1313,img_1313,2583,2585,Articles sport,Sports & Loisirs
1314,img_1314,2583,1280,Articles sport,Accessoires téléphones
1315,img_1315,1320,2583,CD,Articles sport
1316,img_1316,50,1300,Jouets & Jeux,Jeux vidéo ancien
1317,img_1317,1140,1280,TV,Accessoires téléphones
1318,img_1318,2403,2462,Livres en langues étrangères,Fournitures bureau
1320,img_1320,2522,1302,Équipement bébé,Jeux vidéo rétro
1321,img_1321,2582,2060,Matériel & accessoires,Articles soins
1323,img_1323,60,50,Consoles,Jouets & Jeux
1333,img_1333,2705,40,Accessoires console,DVD & Films
1337,img_1337,2582,2583,Matériel & accessoires,Articles sport
1340,img_1340,1940,1280,Instrument musique,Accessoires téléphones
1341,img_1341,2280,10,Jeux vidéo,Livres
1343,img_1343,2583,1280,Articles sport,Accessoires téléphones
1345,img_1345,2060,1280,Articles soins,Accessoires téléphones
1346,img_1346,2462,50,Fournitures bureau,Jouets & Jeux
1347,img_1347,50,1560,Jouets & Jeux,Photos
1351,img_1351,1301,2583,Consoles rétro,Articles sport
1352,img_1352,1140,1302,TV,Jeux vidéo rétro
1353,img_1353,2582,2060,Matériel & accessoires,Articles soins
1355,img_1355,1140,2583,TV,Articles sport
1357,img_1357,1560,2060,Photos,Articles soins
1359,img_1359,1300,2583,Jeux vidéo ancien,Articles sport
1361,img_1361,2462,1180,Fournitures bureau,Décoration
1363,img_1363,10,2403,Livres,Livres en langues étrangères
1365,img_1365,2060,1302,Articles soins,Jeux vidéo rétro
1369,img_1369,1280,2522,Accessoires téléphones,Équipement bébé
1379,img_1379,1940,1280,Instrument musique,Accessoires téléphones
1381,img_1381,50,2585,Jouets & Jeux,Sports & Loisirs
1387,img_1387,2060,2522,Articles soins,Équipement bébé
1388,img_1388,50,2522,Jouets & Jeux,Équipement bébé
1389,img_1389,10,2705,Livres,Accessoires console
1392,img_1392,50,2060,Jouets & Jeux,Articles soins
1396,img_1396,50,2522,Jouets & Jeux,Équipement bébé
1397,img_1397,2462,1281,Fournitures bureau,Téléphonie fixe
1400,img_1400,2585,2522,Sports & Loisirs,Équipement bébé
1403,img_1403,50,1300,Jouets & Jeux,Jeux vidéo ancien
1405,img_1405,2060,40,Articles soins,DVD & Films
1406,img_1406,1140,2585,TV,Sports & Loisirs
1407,img_1407,50,1280,Jouets & Jeux,Accessoires téléphones
1410,img_1410,2060,1320,Articles soins,CD
1413,img_1413,1920,10,Musique amplifiée,Livres
1419,img_1419,2585,1300,Sports & Loisirs,Jeux vidéo ancien
1420,img_1420,1280,1302,Accessoires téléphones,Jeux vidéo rétro
1421,img_1421,2522,50,Équipement bébé,Jouets & Jeux
1425,img_1425,1280,1320,Accessoires téléphones,CD
1426,img_1426,1180,1281,Décoration,Téléphonie fixe
1427,img_1427,2280,10,Jeux vidéo,Livres
1429,img_1429,10,2280,Livres,Jeux vidéo
1430,img_1430,2462,1160,Fournitures bureau,Électroménager
1432,img_1432,1281,1320,Téléphonie fixe,CD
1434,img_1434,1160,2462,Électroménager,Fournitures bureau
1435,img_1435,1300,1280,Jeux vidéo ancien,Accessoires téléphones
1436,img_1436,2280,10,Jeux vidéo,Livres
1437,img_1437,2585,2582,Sports & Loisirs,Matériel & accessoires
1438,img_1438,1281,2220,Téléphonie fixe,Puériculture
1443,img_1443,1320,2060,CD,Articles soins
1444,img_1444,1280,1320,Accessoires téléphones,CD
1446,img_1446,1180,10,Décoration,Livres
1449,img_1449,1560,1302,Photos,Jeux vidéo rétro
1450,img_1450,2522,1140,Équipement bébé,TV
1456,img_1456,2705,1281,Accessoires console,Téléphonie fixe
1460,img_1460,2522,50,Équipement bébé,Jouets & Jeux
1463,img_1463,2220,2060,Puériculture,Articles soins
1468,img_1468,1280,1302,Accessoires téléphones,Jeux vidéo rétro
1470,img_1470,1280,1300,Accessoires téléphones,Jeux vidéo ancien
1472,img_1472,2585,2583,Sports & Loisirs,Articles sport
1473,img_1473,2585,2522,Sports & Loisirs,Équipement bébé
1476,img_1476,2522,1560,Équipement bébé,Photos
1477,img_1477,1281,1280,Téléphonie fixe,Accessoires téléphones
1480,img_1480,2280,2705,Jeux vidéo,Accessoires console
1481,img_1481,2060,1280,Articles soins,Accessoires téléphones
1482,img_1482,50,1280,Jouets & Jeux,Accessoires téléphones
1485,img_1485,1320,1280,CD,Accessoires téléphones
1486,img_1486,2280,2522,Jeux vidéo,Équipement bébé
1489,img_1489,40,1140,DVD & Films,TV
1490,img_1490,1281,1920,Téléphonie fixe,Musique amplifiée
1492,img_1492,1280,1281,Accessoires téléphones,Téléphonie fixe
1493,img_1493,2583,1140,Articles sport,TV
1494,img_1494,1140,1280,TV,Accessoires téléphones
1495,img_1495,1280,1320,Accessoires téléphones,CD
1498,img_1498,40,10,DVD & Films,Livres
1499,img_1499,2583,2060,Articles sport,Articles soins
1502,img_1502,1300,1280,Jeux vidéo ancien,Accessoires téléphones
1503,img_1503,1281,1320,Téléphonie fixe,CD
1505,img_1505,2585,2583,Sports & Loisirs,Articles sport
1507,img_1507,2403,2280,Livres en langues étrangères,Jeux vidéo
1512,img_1512,2582,2522,Matériel & accessoires,Équipement bébé
1513,img_1513,2280,2403,Jeux vidéo,Livres en langues étrangères
1521,img_1521,2585,2582,Sports & Loisirs,Matériel & accessoires
1524,img_1524,2905,2280,Instruments musique,Jeux vidéo
1525,img_1525,1300,1180,Jeux vidéo ancien,Décoration
1528,img_1528,1140,1320,TV,CD
1529,img_1529,1302,1320,Jeux vidéo rétro,CD
1531,img_1531,1300,1280,Jeux vidéo ancien,Accessoires téléphones
1536,img_1536,2585,2583,Sports & Loisirs,Articles sport
1537,img_1537,1280,1560,Accessoires téléphones,Photos
1540,img_1540,2522,2060,Équipement bébé,Articles soins
1541,img_1541,2060,1320,Articles soins,CD
1542,img_1542,2403,10,Livres en langues étrangères,Livres
1543,img_1543,2705,2280,Accessoires console,Jeux vidéo
1547,img_1547,2280,1281,Jeux vidéo,Téléphonie fixe
1548,img_1548,10,2705,Livres,Accessoires console
1549,img_1549,1302,1281,Jeux vidéo rétro,Téléphonie fixe
1552,img_1552,2403,10,Livres en langues étrangères,Livres
1555,img_1555,1140,2060,TV,Articles soins
1558,img_1558,10,2280,Livres,Jeux vidéo
1559,img_1559,1300,1140,Jeux vidéo ancien,TV
1561,img_1561,40,2462,DVD & Films,Fournitures bureau
1562,img_1562,2585,2583,Sports & Loisirs,Articles sport
1563,img_1563,50,1300,Jouets & Jeux,Jeux vidéo ancien
1564,img_1564,1302,1300,Jeux vidéo rétro,Jeux vidéo ancien
1572,img_1572,1280,1302,Accessoires téléphones,Jeux vidéo rétro
1573,img_1573,2403,1320,Livres en langues étrangères,CD
1580,img_1580,1302,2583,Jeux vidéo rétro,Articles sport
1582,img_1582,1320,2583,CD,Articles sport
1585,img_1585,1560,2582,Photos,Matériel & accessoires
1586,img_1586,10,2522,Livres,Équipement bébé
1589,img_1589,1302,1280,Jeux vidéo rétro,Accessoires téléphones
1592,img_1592,2280,10,Jeux vidéo,Livres
1593,img_1593,50,2583,Jouets & Jeux,Articles sport
1595,img_1595,2060,1560,Articles soins,Photos
1597,img_1597,1140,2060,TV,Articles soins
1598,img_1598,2462,1280,Fournitures bureau,Accessoires téléphones
1599,img_1599,2403,2280,Livres en langues étrangères,Jeux vidéo
1600,img_1600,2582,2583,Matériel & accessoires,Articles sport
1601,img_1601,2583,2585,Articles sport,Sports & Loisirs
1603,img_1603,1140,1280,TV,Accessoires téléphones
1606,img_1606,1320,2060,CD,Articles soins
1609,img_1609,2905,2403,Instruments musique,Livres en langues étrangères
1613,img_1613,1302,2585,Jeux vidéo rétro,Sports & Loisirs
1614,img_1614,2522,2585,Équipement bébé,Sports & Loisirs
1619,img_1619,2583,2585,Articles sport,Sports & Loisirs
1620,img_1620,1140,2585,TV,Sports & Loisirs
1622,img_1622,1281,1280,Téléphonie fixe,Accessoires téléphones
1625,img_1625,1940,2522,Instrument musique,Équipement bébé
1626,img_1626,10,2403,Livres,Livres en langues étrangères
1630,img_1630,40,1300,DVD & Films,Jeux vidéo ancien
1635,img_1635,2585,1301,Sports & Loisirs,Consoles rétro
1637,img_1637,2583,1280,Articles sport,Accessoires téléphones
1638,img_1638,2280,2403,Jeux vidéo,Livres en langues étrangères
1642,img_1642,1280,2060,Accessoires téléphones,Articles soins
1646,img_1646,2583,2585,Articles sport,Sports & Loisirs
1652,img_1652,1140,50,TV,Jouets & Jeux
1657,img_1657,2462,2522,Fournitures bureau,Équipement bébé
1658,img_1658,2522,2403,Équipement bébé,Livres en langues étrangères
1659,img_1659,1280,1560,Accessoires téléphones,Photos
1664,img_1664,2462,1300,Fournitures bureau,Jeux vidéo ancien
1667,img_1667,1280,1140,Accessoires téléphones,TV
1669,img_1669,1320,1920,CD,Musique amplifiée
1673,img_1673,2403,1280,Livres en langues étrangères,Accessoires téléphones
1675,img_1675,1160,2403,Électroménager,Livres en langues étrangères
1677,img_1677,1300,2583,Jeux vidéo ancien,Articles sport
1678,img_1678,1560,2582,Photos,Matériel & accessoires
1679,img_1679,10,2403,Livres,Livres en langues étrangères
1680,img_1680,2403,1140,Livres en langues étrangères,TV
1681,img_1681,2582,2220,Matériel & accessoires,Puériculture
1683,img_1683,1280,2060,Accessoires téléphones,Articles soins
1690,img_1690,2280,1280,Jeux vidéo,Accessoires téléphones
1693,img_1693,1300,1302,Jeux vidéo ancien,Jeux vidéo rétro
1697,img_1697,2582,2585,Matériel & accessoires,Sports & Loisirs
1698,img_1698,2522,2583,Équipement bébé,Articles sport
1702,img_1702,2905,40,Instruments musique,DVD & Films
1704,img_1704,1320,2583,CD,Articles sport
1705,img_1705,2522,50,Équipement bébé,Jouets & Jeux
1708,img_1708,1320,2583,CD,Articles sport
1714,img_1714,1281,1280,Téléphonie fixe,Accessoires téléphones
1715,img_1715,2280,2403,Jeux vidéo,Livres en langues étrangères
1716,img_1716,2522,1560,Équipement bébé,Photos
1720,img_1720,1281,2060,Téléphonie fixe,Articles soins
1721,img_1721,50,1280,Jouets & Jeux,Accessoires téléphones
1722,img_1722,1320,2583,CD,Articles sport
1723,img_1723,1281,2280,Téléphonie fixe,Jeux vidéo
1725,img_1725,50,2583,Jouets & Jeux,Articles sport
1727,img_1727,2705,10,Accessoires console,Livres
1728,img_1728,2462,40,Fournitures bureau,DVD & Films
1731,img_1731,1302,1280,Jeux vidéo rétro,Accessoires téléphones
1732,img_1732,50,1280,Jouets & Jeux,Accessoires téléphones
1737,img_1737,1300,1280,Jeux vidéo ancien,Accessoires téléphones
1738,img_1738,10,2280,Livres,Jeux vidéo
1742,img_1742,2403,1180,Livres en langues étrangères,Décoration
1743,img_1743,2060,1280,Articles soins,Accessoires téléphones
1745,img_1745,2585,1280,Sports & Loisirs,Accessoires téléphones
1746,img_1746,1140,1280,TV,Accessoires téléphones
1748,img_1748,2705,2280,Accessoires console,Jeux vidéo
1750,img_1750,10,2280,Livres,Jeux vidéo
1752,img_1752,2060,2582,Articles soins,Matériel & accessoires
1757,img_1757,1140,1280,TV,Accessoires téléphones
1758,img_1758,1320,2585,CD,Sports & Loisirs
1759,img_1759,2462,40,Fournitures bureau,DVD & Films
1761,img_1761,1281,1320,Téléphonie fixe,CD
1767,img_1767,1560,2583,Photos,Articles sport
1772,img_1772,2522,2583,Équipement bébé,Articles sport
1773,img_1773,1300,1302,Jeux vidéo ancien,Jeux vidéo rétro
1776,img_1776,2522,1320,Équipement bébé,CD
1781,img_1781,2060,2582,Articles soins,Matériel & accessoires
1782,img_1782,1140,40,TV,DVD & Films
1787,img_1787,2585,1280,Sports & Loisirs,Accessoires téléphones
1788,img_1788,1140,1160,TV,Électroménager
1793,img_1793,2060,1560,Articles soins,Photos
1798,img_1798,2582,2060,Matériel & accessoires,Articles soins
1799,img_1799,1302,2583,Jeux vidéo rétro,Articles sport
1800,img_1800,1281,2522,Téléphonie fixe,Équipement bébé
1802,img_1802,2403,1281,Livres en langues étrangères,Téléphonie fixe
1806,img_1806,10,2280,Livres,Jeux vidéo
1807,img_1807,1560,2522,Photos,Équipement bébé
1808,img_1808,60,50,Consoles,Jouets & Jeux
1809,img_1809,1281,2403,Téléphonie fixe,Livres en langues étrangères
1810,img_1810,2585,1300,Sports & Loisirs,Jeux vidéo ancien
1812,img_1812,1140,1280,TV,Accessoires téléphones
1814,img_1814,2582,1302,Matériel & accessoires,Jeux vidéo rétro
1815,img_1815,2585,2583,Sports & Loisirs,Articles sport
1818,img_1818,2522,2060,Équipement bébé,Articles soins
1820,img_1820,2403,2280,Livres en langues étrangères,Jeux vidéo
1821,img_1821,10,40,Livres,DVD & Films
1822,img_1822,60,2583,Consoles,Articles sport
1823,img_1823,2583,1302,Articles sport,Jeux vidéo rétro
1824,img_1824,1302,2583,Jeux vidéo rétro,Articles sport
1826,img_1826,60,40,Consoles,DVD & Films
1827,img_1827,1280,1560,Accessoires téléphones,Photos
1829,img_1829,2403,50,Livres en langues étrangères,Jouets & Jeux
1833,img_1833,1280,1300,Accessoires téléphones,Jeux vidéo ancien
1837,img_1837,1320,2583,CD,Articles sport
1843,img_1843,10,2403,Livres,Livres en langues étrangères
1845,img_1845,2403,2060,Livres en langues étrangères,Articles soins
1846,img_1846,2280,2705,Jeux vidéo,Accessoires console
1848,img_1848,60,2583,Consoles,Articles sport
1852,img_1852,1302,2522,Jeux vidéo rétro,Équipement bébé
1854,img_1854,2705,2583,Accessoires console,Articles sport
1857,img_1857,1300,1180,Jeux vidéo ancien,Décoration
1861,img_1861,2220,1300,Puériculture,Jeux vidéo ancien
1862,img_1862,10,2403,Livres,Livres en langues étrangères
1864,img_1864,1320,1280,CD,Accessoires téléphones
1867,img_1867,2585,1280,Sports & Loisirs,Accessoires téléphones
1870,img_1870,2060,2582,Articles soins,Matériel & accessoires
1873,img_1873,40,1160,DVD & Films,Électroménager
1874,img_1874,2583,1300,Articles sport,Jeux vidéo ancien
1877,img_1877,40,2280,DVD & Films,Jeux vidéo
1878,img_1878,2220,1280,Puériculture,Accessoires téléphones
1883,img_1883,1320,1560,CD,Photos
1886,img_1886,2522,2583,Équipement bébé,Articles sport
1889,img_1889,10,40,Livres,DVD & Films
1890,img_1890,1940,2220,Instrument musique,Puériculture
1894,img_1894,1302,1280,Jeux vidéo rétro,Accessoires téléphones
1895,img_1895,1280,1920,Accessoires téléphones,Musique amplifiée
1896,img_1896,2060,2905,Articles soins,Instruments musique
1897,img_1897,40,2280,DVD & Films,Jeux vidéo
1899,img_1899,1320,2583,CD,Articles sport
1900,img_1900,50,40,Jouets & Jeux,DVD & Films
1902,img_1902,1320,1560,CD,Photos
1903,img_1903,2060,1920,Articles soins,Musique amplifiée
1904,img_1904,2585,2522,Sports & Loisirs,Équipement bébé
1905,img_1905,2582,1320,Matériel & accessoires,CD
1906,img_1906,10,2705,Livres,Accessoires console
1910,img_1910,2403,2462,Livres en langues étrangères,Fournitures bureau
1912,img_1912,2462,50,Fournitures bureau,Jouets & Jeux
1914,img_1914,1160,40,Électroménager,DVD & Films
1915,img_1915,1560,2060,Photos,Articles soins
1922,img_1922,1320,2060,CD,Articles soins
1925,img_1925,2220,1560,Puériculture,Photos
1926,img_1926,1300,1302,Jeux vidéo ancien,Jeux vidéo rétro
1929,img_1929,1320,2583,CD,Articles sport
1931,img_1931,2060,2583,Articles soins,Articles sport
1932,img_1932,2585,2583,Sports & Loisirs,Articles sport
1933,img_1933,1140,1180,TV,Décoration
1934,img_1934,2060,1320,Articles soins,CD
1936,img_1936,2403,1280,Livres en langues étrangères,Accessoires téléphones
1943,img_1943,2583,1280,Articles sport,Accessoires téléphones
1944,img_1944,2585,2060,Sports & Loisirs,Articles soins
1946,img_1946,40,2462,DVD & Films,Fournitures bureau
1948,img_1948,2583,2585,Articles sport,Sports & Loisirs
1949,img_1949,1560,1920,Photos,Musique amplifiée
1954,img_1954,1300,1280,Jeux vidéo ancien,Accessoires téléphones
1955,img_1955,2060,1560,Articles soins,Photos
1957,img_1957,1140,1560,TV,Photos
1958,img_1958,2522,1280,Équipement bébé,Accessoires téléphones
1961,img_1961,40,1160,DVD & Films,Électroménager
1962,img_1962,2060,1560,Articles soins,Photos
1963,img_1963,1281,1280,Téléphonie fixe,Accessoires téléphones
1964,img_1964,1160,60,Électroménager,Consoles
