sample_id,true_label,true_class_name,text_prediction,text_class_name,text_confidence,text_correct,image_prediction,image_class_name,image_confidence,image_correct,fused_prediction,fused_class_name,fused_confidence,fused_correct,fusion_strategy,agreement_text_image,best_individual,fusion_improved
167,10,Livres,2280,Jeux vidéo,0.28903795693797435,False,10,Livres,0.48701265,True,0,Unknown_0,0.307290481891276,False,weighted,False,image,False
168,1560,Photos,2060,Articles soins,0.7360214072400724,False,2060,Articles soins,0.24290094,False,16,Unknown_16,0.5387732209524152,False,weighted,True,text,False
169,2280,Jeux vidéo,2705,Accessoires console,0.5545579901937239,False,2705,Accessoires console,0.58186287,False,25,Unknown_25,0.5654799498083348,False,weighted,True,image,False
170,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9773464989371975,True,1300,Jeux vidéo ancien,0.90055174,True,9,Unknown_9,0.9466285998647141,False,weighted,True,text,False
171,10,Livres,10,Livres,0.40917771028220623,True,10,Livres,0.9992176,True,0,Unknown_0,0.645193677942395,False,weighted,True,image,False
172,1281,Téléphonie fixe,1281,Téléphonie fixe,0.7354323122234486,True,1281,Téléphonie fixe,0.57520163,True,8,Unknown_8,0.6713400365907753,False,weighted,True,text,False
173,2060,Articles soins,1140,TV,0.4017134781460197,False,1140,TV,0.8493751,False,4,Unknown_4,0.5754450254142829,False,weighted,True,image,False
174,2905,Instruments musique,1281,Téléphonie fixe,0.3253759645991635,False,2905,Instruments musique,0.4725512,True,26,Unknown_26,0.3305731299923049,False,weighted,False,image,False
175,2060,Articles soins,1302,Jeux vidéo rétro,0.5435751625286036,False,1302,Jeux vidéo rétro,0.24313295,False,11,Unknown_11,0.42339827855744916,False,weighted,True,text,False
176,2583,Articles sport,2583,Articles sport,0.8048397001707763,True,2583,Articles sport,0.35657868,True,23,Unknown_23,0.6255352912595398,False,weighted,True,text,False
177,1160,Électroménager,1160,Électroménager,0.9993091024740698,True,1160,Électroménager,0.9767968,True,5,Unknown_5,0.9903041897883511,False,weighted,True,text,False
178,40,DVD & Films,2705,Accessoires console,0.6524003902571678,False,40,DVD & Films,0.85394496,True,1,Unknown_1,0.4357444891157749,False,weighted,False,image,False
179,2522,Équipement bébé,2522,Équipement bébé,0.9999034497836952,True,2522,Équipement bébé,0.7092842,True,21,Unknown_21,0.8836557384550406,False,weighted,True,text,False
180,2403,Livres en langues étrangères,2280,Jeux vidéo,0.3622989964809972,False,10,Livres,0.8939803,False,0,Unknown_0,0.4480638780241576,False,weighted,False,image,False
181,40,DVD & Films,10,Livres,0.2516951957745402,False,2462,Fournitures bureau,0.3397411,False,20,Unknown_20,0.28691356178540284,False,weighted,False,image,False
182,2522,Équipement bébé,2522,Équipement bébé,0.9936612499673158,True,1302,Jeux vidéo rétro,0.34426147,False,21,Unknown_21,0.7104175703477257,False,weighted,False,text,False
183,2280,Jeux vidéo,2280,Jeux vidéo,0.43181671604441146,True,2403,Livres en langues étrangères,0.94135666,False,19,Unknown_19,0.41142224222341095,False,weighted,False,image,False
184,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9584539457928531,True,1280,Accessoires téléphones,0.2403485,False,9,Unknown_9,0.6467426240307923,False,weighted,False,text,False
185,2582,Matériel & accessoires,2582,Matériel & accessoires,0.8691355080614905,True,50,Jouets & Jeux,0.3669853,False,22,Unknown_22,0.5693261171108734,False,weighted,False,text,False
186,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.6460846008332869,True,1302,Jeux vidéo rétro,0.43366826,True,11,Unknown_11,0.5611180687828243,False,weighted,True,text,False
187,1160,Électroménager,1160,Électroménager,0.9997857085462177,True,1160,Électroménager,0.9881734,True,5,Unknown_5,0.9951407892463067,False,weighted,True,text,False
188,2585,Sports & Loisirs,2585,Sports & Loisirs,0.9992415475253753,True,2585,Sports & Loisirs,0.54483336,True,24,Unknown_24,0.8174782703759963,False,weighted,True,text,False
189,2583,Articles sport,1302,Jeux vidéo rétro,0.945460897307616,False,1302,Jeux vidéo rétro,0.8570904,False,11,Unknown_11,0.9101127097731957,False,weighted,True,text,False
190,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9999955504091816,True,1300,Jeux vidéo ancien,0.9529621,True,9,Unknown_9,0.981182176408305,False,weighted,True,text,False
191,1302,Jeux vidéo rétro,10,Livres,0.20424970838602693,False,1300,Jeux vidéo ancien,0.4098265,False,9,Unknown_9,0.17209491896359194,False,weighted,False,image,False
192,1281,Téléphonie fixe,1281,Téléphonie fixe,0.6319452306040737,True,1302,Jeux vidéo rétro,0.23320277,False,8,Unknown_8,0.39001521165124253,False,weighted,False,text,False
193,1320,CD,1320,CD,0.9458976699565772,True,1320,CD,0.18318376,True,12,Unknown_12,0.6408121042641952,False,weighted,True,text,False
194,40,DVD & Films,50,Jouets & Jeux,0.9045285107275741,False,2585,Sports & Loisirs,0.42925566,False,2,Unknown_2,0.5610433460969267,False,weighted,False,text,False
195,1140,TV,1140,TV,0.9755534818972305,True,1140,TV,0.43242887,True,4,Unknown_4,0.7583036357882711,False,weighted,True,text,False
196,40,DVD & Films,50,Jouets & Jeux,0.9215232428895901,False,2522,Équipement bébé,0.34319866,False,2,Unknown_2,0.6543965978614968,False,weighted,False,text,False
197,2280,Jeux vidéo,2280,Jeux vidéo,0.4294163687043687,True,2462,Fournitures bureau,0.5505695,False,18,Unknown_18,0.2796276686646521,False,weighted,False,image,False
198,2280,Jeux vidéo,40,DVD & Films,0.3920767661617835,False,2403,Livres en langues étrangères,0.8574454,False,19,Unknown_19,0.3855921029326713,False,weighted,False,image,False
199,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9431824169818983,True,40,DVD & Films,0.44601348,False,19,Unknown_19,0.5804029826679483,False,weighted,False,text,False
200,1560,Photos,1320,CD,0.8629576816814717,False,1302,Jeux vidéo rétro,0.53954715,False,12,Unknown_12,0.5307231471855983,False,weighted,False,text,False
201,1920,Musique amplifiée,1920,Musique amplifiée,0.898324044350022,True,1920,Musique amplifiée,0.9956481,True,14,Unknown_14,0.9372536789198124,False,weighted,True,image,False
202,2280,Jeux vidéo,2280,Jeux vidéo,0.7123437927823624,True,2280,Jeux vidéo,0.9834079,True,18,Unknown_18,0.8207694534457541,False,weighted,True,image,False
203,2583,Articles sport,2583,Articles sport,0.9915598472846388,True,1320,CD,0.5960929,False,23,Unknown_23,0.6143558411087298,False,weighted,False,text,False
204,1280,Accessoires téléphones,2585,Sports & Loisirs,0.20164875332370882,False,2585,Sports & Loisirs,0.5203106,False,24,Unknown_24,0.3291134872666328,False,weighted,True,image,False
205,2522,Équipement bébé,2522,Équipement bébé,0.9940250779964471,True,2522,Équipement bébé,0.9859525,True,21,Unknown_21,0.9907960632907119,False,weighted,True,text,False
206,1920,Musique amplifiée,1920,Musique amplifiée,0.9319097593535992,True,2060,Articles soins,0.6611234,False,14,Unknown_14,0.6297669437593229,False,weighted,False,text,False
207,50,Jouets & Jeux,50,Jouets & Jeux,0.7139003592427988,True,2462,Fournitures bureau,0.8511104,False,20,Unknown_20,0.505444296546983,False,weighted,False,image,False
208,1920,Musique amplifiée,1920,Musique amplifiée,0.6701555198369016,True,2582,Matériel & accessoires,0.73635113,False,14,Unknown_14,0.4084185121022218,False,weighted,False,image,False
209,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9994503834037799,True,10,Livres,0.6784983,False,19,Unknown_19,0.6216829145365249,False,weighted,False,text,False
210,1160,Électroménager,10,Livres,0.20489310188057766,False,1160,Électroménager,0.99818254,True,5,Unknown_5,0.5015251819283171,False,weighted,False,image,False
211,2280,Jeux vidéo,2280,Jeux vidéo,0.8258794425873118,True,2280,Jeux vidéo,0.38106418,True,18,Unknown_18,0.6479533421366308,False,weighted,True,text,False
212,2583,Articles sport,2583,Articles sport,0.9982647273130221,True,50,Jouets & Jeux,0.24405271,False,23,Unknown_23,0.6140635101906659,False,weighted,False,text,False
213,1920,Musique amplifiée,1920,Musique amplifiée,0.9812762614530374,True,1920,Musique amplifiée,0.98493594,True,14,Unknown_14,0.9827401504780083,False,weighted,True,image,False
214,1140,TV,1140,TV,0.9948264083469784,True,1140,TV,0.96435344,True,4,Unknown_4,0.9826372278454826,False,weighted,True,text,False
215,2522,Équipement bébé,2522,Équipement bébé,0.9995519764411468,True,2522,Équipement bébé,0.46534616,True,21,Unknown_21,0.785869651865245,False,weighted,True,text,False
216,60,Consoles,40,DVD & Films,0.41285567374296217,False,40,DVD & Films,0.57177854,False,1,Unknown_1,0.43274352844973746,False,weighted,True,image,False
217,2583,Articles sport,2583,Articles sport,0.9976049583564668,True,2583,Articles sport,0.9200674,True,23,Unknown_23,0.9665899468308966,False,weighted,True,text,False
218,1280,Accessoires téléphones,1280,Accessoires téléphones,0.7875548415732767,True,1280,Accessoires téléphones,0.463557,True,7,Unknown_7,0.657955712875866,False,weighted,True,text,False
219,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9261801687409144,True,1300,Jeux vidéo ancien,0.74316144,True,9,Unknown_9,0.8529726772028006,False,weighted,True,text,False
220,1560,Photos,1560,Photos,0.9762469187779463,True,1280,Accessoires téléphones,0.24024498,False,13,Unknown_13,0.6153385325761579,False,weighted,False,text,False
221,50,Jouets & Jeux,50,Jouets & Jeux,0.9563881160986419,True,50,Jouets & Jeux,0.52156085,True,2,Unknown_2,0.7824572177035806,False,weighted,True,text,False
222,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.45998534662240625,True,2705,Accessoires console,0.25103757,False,19,Unknown_19,0.31465448723860906,False,weighted,False,text,False
223,1320,CD,1320,CD,0.688590579871134,True,50,Jouets & Jeux,0.2656076,False,12,Unknown_12,0.433152630116818,False,weighted,False,text,False
224,2905,Instruments musique,2905,Instruments musique,0.9999998538037431,True,2905,Instruments musique,0.98148143,True,26,Unknown_26,0.9925924914086038,False,weighted,True,text,False
225,1281,Téléphonie fixe,1281,Téléphonie fixe,0.9667608514513546,True,1281,Téléphonie fixe,0.24308239,True,8,Unknown_8,0.6772894710353597,False,weighted,True,text,False
226,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.992226314484798,True,1300,Jeux vidéo ancien,0.6540996,True,9,Unknown_9,0.8569756221411962,False,weighted,True,text,False
227,2280,Jeux vidéo,2403,Livres en langues étrangères,0.31363169492569243,False,2403,Livres en langues étrangères,0.47687533,False,19,Unknown_19,0.2973186754223244,False,weighted,True,image,False
228,1280,Accessoires téléphones,1280,Accessoires téléphones,0.758535215741073,True,1280,Accessoires téléphones,0.8827797,True,7,Unknown_7,0.8082330223832577,False,weighted,True,image,False
229,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9999851356754282,True,1280,Accessoires téléphones,0.29417345,False,9,Unknown_9,0.6741004792338359,False,weighted,False,text,False
230,2583,Articles sport,2583,Articles sport,0.9999610453314793,True,2583,Articles sport,0.94708806,True,23,Unknown_23,0.9788118582646377,False,weighted,True,text,False
231,1560,Photos,1560,Photos,0.9795488892071854,True,1560,Photos,0.833057,True,13,Unknown_13,0.9209521399780161,False,weighted,True,text,False
232,1302,Jeux vidéo rétro,2585,Sports & Loisirs,0.4000412705412801,False,2585,Sports & Loisirs,0.45988682,False,24,Unknown_24,0.423979492954689,False,weighted,True,image,False
233,40,DVD & Films,40,DVD & Films,0.9934422983544628,True,40,DVD & Films,0.897917,True,1,Unknown_1,0.9552321799884772,False,weighted,True,text,False
234,2583,Articles sport,2583,Articles sport,0.9999745688169901,True,2583,Articles sport,0.8267499,True,23,Unknown_23,0.9306847215491357,False,weighted,True,text,False
235,1560,Photos,2583,Articles sport,0.8510763090081842,False,1560,Photos,0.6133715,True,23,Unknown_23,0.5254221568243402,False,weighted,False,text,False
236,2462,Fournitures bureau,50,Jouets & Jeux,0.5146290890983891,False,60,Consoles,0.8678367,False,3,Unknown_3,0.37983759835733144,False,weighted,False,image,False
237,1300,Jeux vidéo ancien,1160,Électroménager,0.2749385762958476,False,1300,Jeux vidéo ancien,0.61463785,True,9,Unknown_9,0.2507987146114502,False,weighted,False,image,False
238,1140,TV,1140,TV,0.6275088205509423,True,2705,Accessoires console,0.50933367,False,4,Unknown_4,0.40695229669350613,False,weighted,False,text,False
239,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9876474883178569,True,1300,Jeux vidéo ancien,0.694803,True,9,Unknown_9,0.8705096927892981,False,weighted,True,text,False
240,1920,Musique amplifiée,1920,Musique amplifiée,0.9811675406666875,True,1920,Musique amplifiée,0.99366957,True,14,Unknown_14,0.9861683462364841,False,weighted,True,image,False
241,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.8456799591512177,True,2403,Livres en langues étrangères,0.8358629,True,19,Unknown_19,0.841753137405556,False,weighted,True,text,False
242,2905,Instruments musique,2905,Instruments musique,0.9917740277742632,True,1300,Jeux vidéo ancien,0.6115565,False,26,Unknown_26,0.5977511647128485,False,weighted,False,text,False
243,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.8217889908086125,True,1300,Jeux vidéo ancien,0.9705641,True,9,Unknown_9,0.8812990393120566,False,weighted,True,image,False
244,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.3158203986743705,True,1302,Jeux vidéo rétro,0.5107556,True,11,Unknown_11,0.39379447564241987,False,weighted,True,image,False
245,2280,Jeux vidéo,2280,Jeux vidéo,0.9925598035658232,True,1160,Électroménager,0.27928197,False,18,Unknown_18,0.6281695406380196,False,weighted,False,text,False
246,1160,Électroménager,1160,Électroménager,0.9994128240170126,True,1160,Électroménager,0.97621536,True,5,Unknown_5,0.9901338453902032,False,weighted,True,text,False
247,2585,Sports & Loisirs,2585,Sports & Loisirs,0.9762087192860225,True,1940,Instrument musique,0.80791545,False,24,Unknown_24,0.5882708868109869,False,weighted,False,text,False
248,1560,Photos,1560,Photos,0.7818613027772459,True,1560,Photos,0.98847556,True,13,Unknown_13,0.8645070240045281,False,weighted,True,image,False
249,2705,Accessoires console,10,Livres,0.9089139398318422,False,2705,Accessoires console,0.992812,True,0,Unknown_0,0.545590726862141,False,weighted,False,image,False
250,1300,Jeux vidéo ancien,10,Livres,0.25134096535858863,False,1300,Jeux vidéo ancien,0.56432277,True,9,Unknown_9,0.31886576309035136,False,weighted,False,image,False
251,1560,Photos,1560,Photos,0.9434500903038869,True,1560,Photos,0.8249345,True,13,Unknown_13,0.8960438412516528,False,weighted,True,text,False
252,40,DVD & Films,1160,Électroménager,0.9935043661514835,False,40,DVD & Films,0.9069096,True,5,Unknown_5,0.5968919943860496,False,weighted,False,text,False
253,2583,Articles sport,2583,Articles sport,0.9998481297442668,True,2583,Articles sport,0.5904516,True,23,Unknown_23,0.8360895260542246,False,weighted,True,text,False
254,2462,Fournitures bureau,2462,Fournitures bureau,0.5029028756965084,True,40,DVD & Films,0.27371907,False,3,Unknown_3,0.34770373499684826,False,weighted,False,text,False
255,2705,Accessoires console,2705,Accessoires console,0.48387225575529597,True,2705,Accessoires console,0.9879888,True,25,Unknown_25,0.6855188972191992,False,weighted,True,image,False
256,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9580465606617214,True,2582,Matériel & accessoires,0.99231625,True,22,Unknown_22,0.9717544288496544,False,weighted,True,image,False
257,2705,Accessoires console,10,Livres,0.12259935284607229,False,2705,Accessoires console,0.9832941,True,25,Unknown_25,0.42199853615022886,False,weighted,False,image,False
258,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9950613404818357,True,2403,Livres en langues étrangères,0.5035044,True,19,Unknown_19,0.7984385595028389,False,weighted,True,text,False
259,2585,Sports & Loisirs,10,Livres,0.35760452080656824,False,1301,Consoles rétro,0.36839056,False,24,Unknown_24,0.3064306734734162,False,weighted,False,image,False
260,1280,Accessoires téléphones,1280,Accessoires téléphones,0.7357730849059605,True,2220,Puériculture,0.6432478,False,7,Unknown_7,0.5668712635917772,False,weighted,False,text,False
261,1560,Photos,1560,Photos,0.9838928349167423,True,1560,Photos,0.87006307,True,13,Unknown_13,0.9383609335035275,False,weighted,True,text,False
262,1140,TV,1140,TV,0.9838200440994275,True,1302,Jeux vidéo rétro,0.39760587,False,4,Unknown_4,0.6036852739597185,False,weighted,False,text,False
263,1140,TV,1140,TV,0.7731189026652194,True,1140,TV,0.96501243,True,4,Unknown_4,0.8498763259779463,False,weighted,True,image,False
264,2522,Équipement bébé,2522,Équipement bébé,0.9929417246836524,True,1300,Jeux vidéo ancien,0.2696189,False,21,Unknown_21,0.6167526293103754,False,weighted,False,text,False
