sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,error_type,text_sample
786,40,DVD & Films,50,Jouets & Jeux,0.5967104278780743,high_confidence,Mini Haut-Parleurs Led Colorés Haut-Parleurs Stéréo Sans Fil Avec Boule De Commande À Distance Quickio Mini haut-parleurs LED colorés Haut-parleurs stéréo sans fil avec boule fonction de télécommande:...
788,1140,TV,1160,Électroménager,0.36916929010001515,low_confidence,X Files - Extra-Terrestre 
789,1281,Téléphonie fixe,10,Livres,0.26228877587067234,low_confidence,Le Loto Des Musiciens Pour gagner il faut remplir totalement sa portée musicale avant les autres.
793,2060,Articles soins,1560,Photos,0.32438078432911105,low_confidence,Fouet Mixer Ballon Egg Beater Lait De Cuisine Outil De Cuisson À La Main En Acier Inoxydable De10279 Fouet à la main en acier inoxydable Mixer Ballon d&#39;oeuf Lait Batteur Cuisine cuisson outil Feat...
796,2582,Matériel & accessoires,1560,Photos,0.4695327383326727,low_confidence,Plateau Créatif Conservation Des Aliments Sains Ablage Container Set Outils De Cuisine@Hpp3604 Plateau créatif conservation des aliments sains Ablage Container Set Cuisine ToolsFeature: magie frais pl...
798,1160,Électroménager,40,DVD & Films,0.7939784055857294,high_confidence,Street Fighter : T. Hawk N45 - 1994 
802,2582,Matériel & accessoires,2060,Articles soins,0.674138999930083,high_confidence,Lampe De Table Lumineuse Yes H50 Cm - Blanc Proposé par la marque SLIDE ce luminaire vous apportera une touche toute particulière grâce à son style Art déco. Il embellira à coup sûr la pièce où vous l...
804,40,DVD & Films,2462,Fournitures bureau,0.605056579872938,high_confidence,Flipper Collector Pinball Award Plus Alien Plus Console Electronique Avec 10 Jeux Et Radio Fm 
805,1281,Téléphonie fixe,1280,Accessoires téléphones,0.9594968408815029,high_confidence,50cm Simulation Baby Doll Doux Enfants Reborn Baby Doll Toy Cadeau Nouveau-Né Garçon Fille 50cm bébé Simulation Poupée Enfants doux Poupée Bébé Jouet Reborn Cadeau du nouveau-né Boy Feature: Nom: simu...
815,2462,Fournitures bureau,40,DVD & Films,0.3538964705477746,low_confidence,Dvd Top Agents 2011/2012 Playmobil 
817,1281,Téléphonie fixe,10,Livres,0.7699381239050263,high_confidence,Endless Games Your Best Life Now pGAME YOUR BEST LIFE NOWp
818,50,Jouets & Jeux,40,DVD & Films,0.3627909500798257,low_confidence,Pad Arcade Snk Neo Geo Stick 2 PAD pour PS 2 1 Qualité SNK.
821,1281,Téléphonie fixe,1280,Accessoires téléphones,0.6086156213475739,high_confidence,Slide Modèle En Bois De Construction Bricolage Modèle Ornements Jouet Slide modèle en bois de MODÉLISME bricolage ornements Toy Feature: 100% qualité de la marque nouvelle et haute. auto-assemblage re...
823,40,DVD & Films,1280,Accessoires téléphones,0.23961138938008533,low_confidence,Koei Tecmo Games Sangokushi 13 With Power Up Kit Sony Ps4 Import Japonais Sangokushi 13 with Power Up Kit est un jeu de genre wargame de thème historique.
831,2280,Jeux vidéo,2403,Livres en langues étrangères,0.8024800857796509,high_confidence,Photographies Anciennes Et De Collection - [Collection Genevieve Grand - Marcel Bovis - Daguerreotype - Edouard Clement - Paymal Lerebours - Sabatier - Ambrotypes - Edouard Denis Baldus - ... 
836,2403,Livres en langues étrangères,2280,Jeux vidéo,0.8437686823292677,high_confidence,Les Veillées Des Chaumières - 71e Année N°66 À 69 - Du 20 / 10 / 51 Au 31 / 10 / 51  - Paris Tolède Cuthère - Saint Avit 
838,1560,Photos,2582,Matériel & accessoires,0.9622345665337714,high_confidence,Jeu De Bistro 3 Pcs Aluminium Coulé Vert <p>Cet ensemble élégant de bistro ajoutera une touche de luxe à n&#39;importe quel dîner. Vous fera beaucoup de plaisir de bavarder avec vos amis ou d&#39;avoi...
847,1560,Photos,1920,Musique amplifiée,0.981745350890024,high_confidence,Moutarde Taie Coloré Automne Géométrique Coussin D'automne Couverture Décorative Moutarde Taie Coussin géométrique d&#39;automne d&#39;automne coloré Couverture décoratif Spécification: nouveau Matéri...
850,1920,Musique amplifiée,1320,CD,0.6567523961908001,high_confidence,Filets De Lit Bébé Bleu Pliant Oreiller Coussin De Couchage Moustique 
851,2583,Articles sport,2060,Articles soins,0.41151462203629363,low_confidence,Drain Filtres à Évier Remplacement Baignoire Vidange Raccords De Sortie D'eau MagiDeal <p><b>La description:</b></p><br /><p> Nouvelle marque de haute qualité </p><p> Résistance à la corrosion </p><p>...
852,1280,Accessoires téléphones,2705,Accessoires console,0.26323468895199154,low_confidence,Une Boite Contenant Le Manege De Playskool Encore Emballé 1986 un jouet ancien de la marque PLAYSKOOL appelé LE MANEGE système d encastrement à 4 formes sur un socle culbuto avec effet grelot
853,1280,Accessoires téléphones,2585,Sports & Loisirs,0.5996747754822319,high_confidence,Assortiment De Roues Dentées Bois / Plastique Module 1 10 15 20 30 40 Modelcraft 330209 (Créez un double roue dentée en toute simplicité. Nombreuses possibilités d'utilisation en fonction de vos besoi...
855,2060,Articles soins,1920,Musique amplifiée,0.8935391614808671,high_confidence,Decoration De Noel Merry Christmas Pillow Cases Linen Sofa Cushion Cover Home Decor Pillow Core Merry Christmas Pillow Cases Linen Sofa Cushion Cover Home Decor Pillow CoreDescription Condition: Hand ...
856,2403,Livres en langues étrangères,10,Livres,0.46974057855439855,low_confidence,Annales Bac Scientifique 2011 : Math Physique Et Chimie 
862,1180,Décoration,1140,TV,0.5323235181391098,high_confidence,Space Master 9101 - Action On Akaisha Outstation 
864,2583,Articles sport,10,Livres,0.7461028300481554,high_confidence,Envii pond klear 1 litre traitement toute l'année fonctionne à partir de 4 °c ! eaux vertes boues algues. livraison gratuite au royaume-uni traitement bassin. 
870,1560,Photos,1920,Musique amplifiée,0.9338752573997566,high_confidence,Tournesol Tapisserie Toujours Tenture Chaud D'or Mur Jaune Et Vert Et Home Decor Tournesol tapisserie pour toujours Tenture chaud jaune d&#39;or et le mur vert et Décoration intérieure points de vente...
879,10,Livres,2705,Accessoires console,0.535793546243956,high_confidence,Souvenirs D'enfance Et De Jeunesse 
887,2280,Jeux vidéo,2585,Sports & Loisirs,0.5645441907987592,high_confidence,La T S F  Pour Tous N° 30 
892,2403,Livres en langues étrangères,10,Livres,0.5178687448345263,high_confidence,Jean-Louis Fetjaine: Le Crépuscule Des Elfes 
900,1280,Accessoires téléphones,1140,TV,0.6366083414907804,high_confidence,Figurine Adventure Time - Jake Dorbz 8cm <p>- Figurine Adventure Time - Jake Dorbz<br />- Matière vinyl<br />- Vendu sous window box<br />- Taille 8cm </p>
902,2705,Accessoires console,10,Livres,0.4233671331134393,low_confidence,Les Argonautiques (Jason Et Les Argonautes) 
906,2522,Équipement bébé,1280,Accessoires téléphones,0.198795262993762,low_confidence,The Alchemist Of Arland Series Clear File Set [Rorona & Kaena] -  Set De 2 ( Protège Documents ) 
907,1560,Photos,1281,Téléphonie fixe,0.353118352525775,low_confidence,Neuf Extensions De Cheveux De 24 Pouces Avec 8 Pieces Charmant Salon Professionnel A Grade Remy Hair<br /> Jeu de 8 têtes complètes avec 18 clips (attachés) par jeu Longueur: 24&#34; (60CM)Salon Profe...
910,1560,Photos,1920,Musique amplifiée,0.9219101935056945,high_confidence,Fun 3d Simulation Pest Forme Oreiller Mou Retour Pad Plus Peluche Décoration Bedding Accessories 1656 FFun 3D Simulation Pest Forme oreiller mou Retour Pad plus souple Toy Décoration Caractéristiques ...
917,2403,Livres en langues étrangères,2280,Jeux vidéo,0.41890595950635473,low_confidence,New In Chess Magazine Année 1998 Analyses Par Anand Timman Morozevich Adams Shirov ... 
921,1280,Accessoires téléphones,1281,Téléphonie fixe,0.7289544451833159,high_confidence,1pcs Jello Mignon De Porc Anti Stress Splat Cochon D'eau Boule Vent Jouet Évacuation Post-It 1pc Anti-stress Décompression Splat balle Vent Toy Smash Divers Styles Pig Toys Caractéristique: Type d&#39...
922,2522,Équipement bébé,1320,CD,0.6690754581965679,high_confidence,Asir Group Llc St042 Mdf Motif Miracle Décoratif Multicolore MDF 100 % épaisseur : 3 mm 42 x 17 Cm 2 pièces Dimensions : 56 x 20 cm 1 pièce Total dimensions : 92 x 56 cm 28 x 14 Cm 2 pièces Quantité :...
924,2220,Puériculture,2060,Articles soins,0.42603254226723997,low_confidence,Couvre-Corne De Taureau Vache En Silicone Anti-Lutte Protecteur Magideal <p><b>La description:</b></p><br /><p> En silicone 100% non toxique et résistant à la chaleur utilisation durable </p><p> D&#39...
934,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.8928702916055512,high_confidence,Train D'atterrissage Support Protecteur Heighten & Flottabilité Boule Étanche Pour Dji Spark Train d&#39;atterrissage Support Protector Heighten &amp; amp; Flottabilité boule étanche pour DJI SparkFea...
938,2583,Articles sport,1302,Jeux vidéo rétro,0.3808937206127029,low_confidence,Tapis de glisse requin gonflable avec 2 surfs - L 460 x l 168 x H 157 cm - PVC Tapis de glisse requin gonflable avec 2 surfs L 460 x l 168 x H 157 cm.Ce toboggan aquatique en forme de requin sera idéa...
954,2403,Livres en langues étrangères,2280,Jeux vidéo,0.3258791529742689,low_confidence,L&#39;Echo Des Savanes 308 309 310 311 312 313 
958,2582,Matériel & accessoires,2585,Sports & Loisirs,0.2493099519758081,low_confidence,Bâche De Prot. Noire 01mm 4x6 <p>Cette bâche noire de 4 x 6 m a une épaisseur de 010 mm. Son épaisseur la rend extrêmement solide. Vous devez bricoler ou peindre à l&#39;intérieur de chez vous ? Cette...
960,2060,Articles soins,10,Livres,0.1755971085483159,low_confidence,Bougie Noire Et Blanche 
961,1300,Jeux vidéo ancien,50,Jouets & Jeux,0.7459155387357786,high_confidence,Mini Uvc Otg 150ch Pleine Fpv Canal Récepteur Pour Mobile Android Phone-Générique Mini UVC OTG 5.8G 150ch pleine canal FPV Récepteur pour Android Mobile Phone Caractéristiques: Ceci est la plus récent...
963,1302,Jeux vidéo rétro,10,Livres,0.19468676932084325,low_confidence,Gunther Parachute A Lancer - Modele Aléatoire GUNTHER Parachute a lancer - Modele aléatoire<br />Parachute a jeter avec un personnage au bout pour le rendre encore plus réel. Tres bonne qualité de vol...
964,2060,Articles soins,1560,Photos,0.9590685001510969,high_confidence,Sous-Vêtements En Plastique Boîte De Rangement Sous-Vêtements Bra Sous-Vêtements Boîte Amovible Boîte De Rangement Vert Lg9166 Sous-vêtements en plastique Boîte de rangement Sous-vêtements Bra Sous-vê...
969,2403,Livres en langues étrangères,10,Livres,0.3262463042645893,low_confidence,Rustol Owatrol International - Antirouille - Pénétrant Additif De Peinture - R.O 40 Et Rustol Owatrol International Et Ses Dérivés  Années 70 
970,1280,Accessoires téléphones,10,Livres,0.48156674754392675,low_confidence,Littlest Pet Shop Pet Nook - Dove In Post Office Littlest Pet Shop Pet Nook - Dove in Post Office [Toy]
978,1560,Photos,2585,Sports & Loisirs,0.9579557459498268,high_confidence,Mini Micro Aluminium Perceuse À Main Avec Mandrin Sans Clé + 10pc Twist Mèche Rotary Sweetheart93 Mini Micro aluminium perceuse à main avec Mandrin sans clé &#43; 10pc foret hélicoïdal Caractéristique...
982,2403,Livres en langues étrangères,10,Livres,0.24373856509041447,low_confidence,6 Comics V.O. Au Choix... Dont Supergirl Xero Dr. Fate The Unseen Hand. 
983,1280,Accessoires téléphones,10,Livres,0.18397093737700482,low_confidence,132nd New Ray Kenworth W900 Pot Belly Livestock Trailer 132 scale model of Kenworth W900 Pot Belly Livestock trailerp
988,1280,Accessoires téléphones,1281,Téléphonie fixe,0.6900162236175544,high_confidence,Sécurité Du Nourrisson Sensorielle Teether Bébé Secouer Main Cloche Anneau Drôle Musique Légère Jouet 6808 Sécurité du nourrisson sensorielle Teether bébé Secouer main cloche anneau drôle Light Music ...
993,1300,Jeux vidéo ancien,10,Livres,0.19080869912109646,low_confidence,Shell Berre Bolides D Autrefois N°27 Berliet Victoria 1910-Shell Berre 
996,1281,Téléphonie fixe,1320,CD,0.8892121590325676,high_confidence,Elephent Bébé Teether Silicone Sucette Sucette Croquer Teething Toy Pendentif Shen 30 Elephent bébé Teether Silicone Sucette Sucette Croquer Teething Toy Pendentif Caractéristiques 1. Peut aider votre...
1005,2060,Articles soins,2582,Matériel & accessoires,0.9246679681273084,high_confidence,7pcs Silicone Vaisselle Lave-Éponge Scrubber Cuisine Nettoyage Antibactériennes Outil 7Pcs Silicone Dish Washing Sponge Scrubber Kitchen Cleaning Antibacterial Tool Feature: 100% Brand new and high qu...
1010,2403,Livres en langues étrangères,2705,Accessoires console,0.8617047808107977,high_confidence,Xxx Holic Intégrale : Tome 1 À 19 (Manga De Clamp) Lycéen Kimihiro Watanuki est poussé malgré lui par une force étrange qui le fait entrer dans la maison d&#39;une médium Yûko Ichihara qui attendait c...
1015,1280,Accessoires téléphones,1302,Jeux vidéo rétro,0.4360983873833693,low_confidence,Chat Bébé Puzzle Éducatif Développement Belle En Bois Formation Jouet Cadeau led réponse part spinner torqbar doigt jouet edc focus gyrovite shipping<li> caractéristiques:<li> cahier des charges:<li> ...
1024,1300,Jeux vidéo ancien,2280,Jeux vidéo,0.32588396092400385,low_confidence,Lavochkin La-5fn Sm2001 1:72 Soviet Air Force White 14  By Skymax Models-Skymax 
1029,1160,Électroménager,1281,Téléphonie fixe,0.966020504006177,high_confidence,Cardfight Vanguard (En) - Decks - Deck De Structure: Vg-G-Td05: Fateful Star Messiah Le starter Deck Fateful Star Mesdsiah (basé sur les Link Joker) est idéal pour les joueurs expérimenté désireux de ...
1030,1280,Accessoires téléphones,1320,CD,0.371543733149676,low_confidence,Service De Table Et Lot De Casseroles - 11098 <p> Service de table et lot de casseroles </p> <p> - Avis aux petits marmitons ! Faire la cuisine pour les invités avec ce kit de couverts et de casserole...
1031,1560,Photos,2585,Sports & Loisirs,0.3903824007324152,low_confidence,11 Pièces Ménagers Multi-Fonction Électrique Machine À Coudre Rabattement Pied Sweetheart93 11 pièces ménagers multi-fonction électrique Machine à coudre rabattement FootFeature: 100% tout neuf et de ...
1033,2280,Jeux vidéo,10,Livres,0.8275180998434953,high_confidence,In Memoriam Tennyson 22  
1035,2060,Articles soins,2585,Sports & Loisirs,0.4263860326328712,low_confidence,Moakoada®Trois-Couche Grande Énergie Led Mesh Lumière Électrique Mosquito Swatter Rechargeable Électrique Mosquito Swatter rechargeable à trois couches d&#39;éclairage LED grande économie d&#39;énergi...
1054,1281,Téléphonie fixe,1160,Électroménager,0.9972667284220774,high_confidence,Pokemon - Aggron-Ex (93160) - Xy Primal Clash - Holo Pokemon - Aggron-EX (93160) - XY Primal Clash - Holo
1064,10,Livres,2705,Accessoires console,0.7063513189821581,high_confidence,C'est Bon D'être Con Pete Benkofski partage sa vie entre le PSG et les femmes.Il faudrait peut-être quil trouve du travail mais ça rime à quoi tout ça ?
1072,2403,Livres en langues étrangères,1140,TV,0.5422213648939298,high_confidence,Ghost Rider 2005 Marvel Mk Série Complète 1-6 
1086,1301,Consoles rétro,10,Livres,0.18354805588065054,low_confidence,Melissa & Doug - 11637 - Loisir Créatif - Rainbow Stamp Pad-Melissa & Doug 
1089,60,Consoles,1280,Accessoires téléphones,0.713158986922635,high_confidence,Yo-Kai Watch 2: Mentespectros 3ds 
1098,40,DVD & Films,2705,Accessoires console,0.8490741838707342,high_confidence,Deus Ex Invisible War Si tu possèdes des pouvoirs extraordinaires qui te différencient de tes petits camarades de classe (soulever les jupes des filles en clignant des yeux contrôler à distance les mo...
1103,2403,Livres en langues étrangères,2705,Accessoires console,0.48837295062451763,low_confidence,2 Louis Pergaud : Drames Des Champs Et Des Bois + Le Roman De Miraut 
1111,2582,Matériel & accessoires,2585,Sports & Loisirs,0.9847781921758034,high_confidence,Mini Rechargeable Aspirateur Sans Fil Bureau Vide Aspirateur Rechargeable Mini aspirateur sans fil à vide Bureau Aspirateur Description: aspiration puissante: aspirateur rechargeable avec aspiration p...
1125,1302,Jeux vidéo rétro,2582,Matériel & accessoires,0.41692237606760707,low_confidence,Table Pliante En Aluminium Portative Légère Extérieure De Bureau Pour Camping Bbq <b>&#34;&#34;Fonctionnalités:</b><br />Léger facile à installer et à replier facile à transporter et à ranger. Fabriqu...
1133,40,DVD & Films,2585,Sports & Loisirs,0.3774584785596724,low_confidence,100pc Lp Vinyle Record Intérieur Manches Riz Doublé Qualité Archivage Antistatique Magideal <p><b>La description:</b></p><br /><p> Disque Vinyle Manchon Intérieur Riz Papier Doublé Qualité Archivistiq...
