sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,correct,text_sample
167,10,Livres,2280,Jeux vidéo,0.28903795693797435,False,Spécial Fruits - Tartes Verrines Crumbles & Cie 
168,1560,Photos,2060,Articles soins,0.7360214072400724,False,Bière Metal Head Ceinture Party Bouteille Drôle Boucle De Ceinture Boucle Porte-Bière Fournitures De...
169,2280,Jeux vidéo,2705,Accessoires console,0.5545579901937239,False,Reveillez Vous N° 20 Du 22/10/1982 - La Violence - Quelles En Sont Les Racines - La Recrudescence De...
170,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9773464989371975,True,Easy Start Trigger Support Commutateur Pour 1/10 Traxxas Trx4 Rc Car Part Loamdake755-Générique Easy...
171,10,Livres,10,Livres,0.40917771028220623,True,Arrêt Du Conseil D'état Qui Permet Aux Fabricants De Baracans D'abbeville De N'employer À La Chaine ...
172,1281,Téléphonie fixe,1281,Téléphonie fixe,0.7354323122234486,True,Dora &amp Friends Magical Charm Bracelet Game pPreparing a surprise fiesta for their friends at the ...
173,2060,Articles soins,1140,TV,0.4017134781460197,False,Statuette Danseuse De Collection Aspect Bronze 10 Cm Statuette Danseuse de collection aspect bronze ...
174,2905,Instruments musique,1281,Téléphonie fixe,0.3253759645991635,False,Hearts Of Iron Iv: Man The Guns - Jeu En Téléchargement <p><strong>NOTE:</strong> Nécessite le jeu o...
175,2060,Articles soins,1302,Jeux vidéo rétro,0.5435751625286036,False,Rockbros Cyclisme Sports De Plein Air Lunettes De Vélo Lunettes De Soleil 3 Polarisants Lentille Roc...
176,2583,Articles sport,2583,Articles sport,0.8048397001707763,True,Epuisette de surface - Graphite <p>Epuisette de surface - Graphite<br />Finition en caoutchouc pour ...
177,1160,Électroménager,1160,Électroménager,0.9993091024740698,True,Valery Demory - Official Basket Panini 95 - N°12 
178,40,DVD & Films,2705,Accessoires console,0.6524003902571678,False,Virtua Fighter 4 Evolution Dix ans se sont écoulés depuis le premier Virtua Fighter sur Playstation ...
179,2522,Équipement bébé,2522,Équipement bébé,0.9999034497836952,True,Stylo Bille Papermate Flexgrip Bleu 
180,2403,Livres en langues étrangères,2280,Jeux vidéo,0.3622989964809972,False,Rare Revue De Paris 1851 Théophile Gautier Les Aïssaoua Arsène Houssaye Maxime Du Camp Nerval Lamart...
181,40,DVD & Films,10,Livres,0.2516951957745402,False,Ready Rumble Boxing 2 
182,2522,Équipement bébé,2522,Équipement bébé,0.9936612499673158,True,Schneider Stylo À Plume Glam La Fleur Bôite 1 Pièce Stylo à plume Glam la fleur Bôite 1 pièce
183,2280,Jeux vidéo,2280,Jeux vidéo,0.43181671604441146,True,Souvenirs D'un Été Dossier De Presse De Lesli Linka Glatter Avec Christina Ricci Rosie O'donnell 
184,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9584539457928531,True,Tamiya - 35300 - Maquette - Matilda Mk Iii / Iv - Echelle 1:35-Tamiya 
185,2582,Matériel & accessoires,2582,Matériel & accessoires,0.8691355080614905,True,Dalle Béton Pour Parasol Décentré 25 Kg Hespéride Dalle pour maintenir un parasol déporté. Cette dal...
186,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.6460846008332869,True,Bestway - 91015b - Jeu De Plein Air - Disney Club House Complexe De Jeu - 159x59x92 Cm 
187,1160,Électroménager,1160,Électroménager,0.9997857085462177,True,Heart Sliver // Slivoïde Sanguin (Tempête) Vf-Vo 
188,2585,Sports & Loisirs,2585,Sports & Loisirs,0.9992415475253753,True,LAME DE TONDEUSE TORO 
189,2583,Articles sport,1302,Jeux vidéo rétro,0.945460897307616,False,Ballon de volley néoprène sport Ballon de volley néoprène sport   Ballon en néoprène doux au touché ...
190,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9999955504091816,True,Maquette D'avion 1/10 Rc Crawler Car Parts Accessories Metal Front Bumper For Rc For Axial Scx10 Yff...
191,1302,Jeux vidéo rétro,10,Livres,0.20424970838602693,False,Nordy Arrow Pledge Scorpio ARROW PLEDGE Arc Scorpion - Charge ton arbalete vise et tire jusqu'a 25 m...
192,1281,Téléphonie fixe,1281,Téléphonie fixe,0.6319452306040737,True,Les Nouveaux Héros Mini Sac À Bandoulière Big Hero 6 22 Cm A propos : Sac à bandoulière haute qualit...
193,1320,CD,1320,CD,0.9458976699565772,True,Mini Humidificateur Veilleuse Diffuseur D'air Purificateur 7 Couleurs Led Atomiseur 300ml @Damaier19...
194,40,DVD & Films,50,Jouets & Jeux,0.9045285107275741,False,Silicone Housse De Protection Pour Poké Ball Plus Pokemon Lets Go Pikachu Evoli Jeu Quickio Silicone...
195,1140,TV,1140,TV,0.9755534818972305,True,"Mug Marvel ""Villains"" Serie 1 - Magneto Mug Marvel ""Villains"" serie 1 - Magneto"
196,40,DVD & Films,50,Jouets & Jeux,0.9215232428895901,False,Hauteur Portable Réglable Lecture Support Pour Nin Console Switch Support Quickio &amp; Nbsp; Hauteu...
197,2280,Jeux vidéo,2280,Jeux vidéo,0.4294163687043687,True,Bibliotheque De Travail Junior Btj 223 Journal D'une Paysanne Pendant La Guerre De 1914 
198,2280,Jeux vidéo,40,DVD & Films,0.3920767661617835,False,Tam Terre Air Mer Nº 105 
199,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9431824169818983,True,Croisade Cosmique Intégrale 3 Volumes ( Semic) 
200,1560,Photos,1320,CD,0.8629576816814717,False,3 En 1 Humidificateur Mignon Led Dog Humidificateur Dair Du Ventilateur Diffuseur Purificateur Atomi...
201,1920,Musique amplifiée,1920,Musique amplifiée,0.898324044350022,True,Diy Two Tone Glitter Paillettes Coussins Coussin Décoratif Couvre E Cc884 DIY Two Tone Glitter Paill...
202,2280,Jeux vidéo,2280,Jeux vidéo,0.7123437927823624,True,Liberation N° 10248 Du 28/04/2014 - Pacte De Responsabilite Avis De Fronde L Abstention De Dizaines ...
203,2583,Articles sport,2583,Articles sport,0.9915598472846388,True,Analyseur Intelligent pour Piscine Sensor Blue Connect Gre 70158-R Oubliez tout type de problème d&#...
204,1280,Accessoires téléphones,2585,Sports & Loisirs,0.20164875332370882,False,Téléscope Astrolon En Malette Idéal pour débuter ce téléscope astrolon et sa carte du ciel vous perm...
205,2522,Équipement bébé,2522,Équipement bébé,0.9940250779964471,True,Carnet De Notes Bloc-Notes Cahierpenche La Tete De Chat Noir Halloween Animal Silhouette Les Carnets...
206,1920,Musique amplifiée,1920,Musique amplifiée,0.9319097593535992,True,Tournesol Tapisserie Toujours Tenture Chaud D'or Mur Jaune Et Vert Et Home Decor@Hpp2336 Tournesol t...
207,50,Jouets & Jeux,50,Jouets & Jeux,0.7139003592427988,True,Subsonic Station Deluxe Chargeur 2 Manettes Ps3 Chargeur pour deux manettes de Ps3  + câble USB
208,1920,Musique amplifiée,1920,Musique amplifiée,0.6701555198369016,True,Housses Extensibles Pour Table 2 Pièces 243x76x74cm Anthracite <p>Ces housses extensibles pour table...
209,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9994503834037799,True,Lot De 4 Guides Gallimards 
210,1160,Électroménager,10,Livres,0.20489310188057766,False,Calcification De Masse -M15- 018/269 
211,2280,Jeux vidéo,2280,Jeux vidéo,0.8258794425873118,True,Lettres Francaises (Les) N° 282 Du 20/10/1949 - Le C.N.E. Et Le President De La Republique - De Timb...
212,2583,Articles sport,2583,Articles sport,0.9982647273130221,True,Lot de 5 chauffages solaires pour piscine 735 W | Multicolore Ce dôme solaire pour piscine permet de...
213,1920,Musique amplifiée,1920,Musique amplifiée,0.9812762614530374,True,Décoration Du Foyer Coussin Impression Vie Throw Couvertures Taie D'oreiller Décoration du foyer Cou...
214,1140,TV,1140,TV,0.9948264083469784,True,Figurine Pop - Kingdom Hearts - Sora - Funko Pop <p>- Figurine Disney Kingdom Hearts - Sora Pop <br ...
215,2522,Équipement bébé,2522,Équipement bébé,0.9995519764411468,True,Sac Rose Transparent Trousse Cosmétique Crayons Poche De Maquillage Boîte Vendu En Magasin Zhufuwme ...
216,60,Consoles,40,DVD & Films,0.41285567374296217,False,Xbox 360 Elite (120 Go) Limited Edition Resident Evil 5 
217,2583,Articles sport,2583,Articles sport,0.9976049583564668,True,Option piton douille collerette pour plage bois x4 Pièces détachées pour bâches à barres sélectionné...
218,1280,Accessoires téléphones,1280,Accessoires téléphones,0.7875548415732767,True,Enfants Truck Model Car Jouets Foins Jouets Éducatifs Camion Modèle Glowing Quickio Enfants Truck Mo...
219,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9261801687409144,True,Mise À Niveau Bras Swing Servo Métal Pour Wltoys K969 / K979 / K989 / K999 / P929 P99 01:28 Voiture@...
220,1560,Photos,1560,Photos,0.9762469187779463,True,Buyiesky®Maquillage Sequin Sac Réversible Sac Cosmétique Mode De Stockage Sac À Main Organisateur Ma...
221,50,Jouets & Jeux,50,Jouets & Jeux,0.9563881160986419,True,Microphone ¿¿ Condensateur Pro Audio Bm800 Sound Studio Dynamic Mic + Montage Sur Amortisseur Microp...
222,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.45998534662240625,True,Alfred Manessier Les Tours Et Autres Peintures Catalogue D'exposition Soissons 2005 
223,1320,CD,1320,CD,0.688590579871134,True,Cadres Suspendus Baby Art 
224,2905,Instruments musique,2905,Instruments musique,0.9999998538037431,True,Armada 2526 - Jeu En Téléchargement <strong>À PROPOS DU JEU</strong>  Armada 2526 perpétue la grande...
225,1281,Téléphonie fixe,1281,Téléphonie fixe,0.9667608514513546,True,Yu-Gi-Oh - Magical Abductor (Core-En041) - Clash Of Rebellions - Unlimited Edition - Rare Yu-Gi-Oh i...
226,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.992226314484798,True,Renault R8 - Dinky Toys - 1/43è-Dinky Toys RENAULT R8 DINKY TOYS MADE IN FRANCE BY MECCANO ECHELLE 1...
227,2280,Jeux vidéo,2403,Livres en langues étrangères,0.31363169492569243,False,Phildar Décoration Et Loisirs  N° 6 : Phildar Décoration Et Loisirs 
228,1280,Accessoires téléphones,1280,Accessoires téléphones,0.758535215741073,True,Peluche Lbp Magnet Marron 
229,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9999851356754282,True,Pour Dji Phantom 3 Drone Étanche Anti-Poussière Inrayable Protection En Silicone Bu-Générique 
230,2583,Articles sport,2583,Articles sport,0.9999610453314793,True,Intex Piscine gonflable Swim Center Family Lounge Pool 57190NP | Bleu - Piscine et spa - Piscines | ...
231,1560,Photos,1560,Photos,0.9795488892071854,True,Lot De 2 Chaises De Repas Avec Accoudoirs En Bois Et Métal Blanc A la pointe de la tendance avec ses...
232,1302,Jeux vidéo rétro,2585,Sports & Loisirs,0.4000412705412801,False,Pocket Outils Multifonctions Porte-Clé Tournevis Clips Clips Cheveux Épingle À Cheveux Stream Pocket...
233,40,DVD & Films,40,DVD & Films,0.9934422983544628,True,Sekai Wa Atashi De Mawatteru[Import Japonais] 
234,2583,Articles sport,2583,Articles sport,0.9999745688169901,True,Couverture solaire de piscine ronde 366 cm 29022 <p>Cette couverture solaire de piscine 29022 de la ...
235,1560,Photos,2583,Articles sport,0.8510763090081842,False,Bestway Lit Gonflable Cornerstone 2 Places Avec Pompe Intégrée 67600 <p>Le lit pneumatique Cornersto...
236,2462,Fournitures bureau,50,Jouets & Jeux,0.5146290890983891,False,Nintendo Mini Nes - Neuve - Ideal Cadeau Noel  
237,1300,Jeux vidéo ancien,1160,Électroménager,0.2749385762958476,False,Monsteur Truk Mta4 Thermique 
238,1140,TV,1140,TV,0.6275088205509423,True,Deadpool - Porte-Cles Metal - Blam 
239,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9876474883178569,True,Wltoys A150- B747 3ch 2.4g Rc Airplane Rtf Remote Control Glider Sailplanezen5091-Générique WLtoys A...
240,1920,Musique amplifiée,1920,Musique amplifiée,0.9811675406666875,True,Expression Vilaine Peau Douce Peach Coussin Taie D'oreiller 30x50cm Home Decor Koko1268 Expression v...
241,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.8456799591512177,True,Bob Morane  Livre Grand Format  Aventure : N° 173 - La Bête Hors Des Âges - (Roman) 
242,2905,Instruments musique,2905,Instruments musique,0.9917740277742632,True,Iron Front: Liberation 1944 D-Day Dlc - Jeu En Téléchargement <br /> NOTE : Nécessite le jeu origina...
243,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.8217889908086125,True,Portable Étanche Sac De Rangement De Transport Pour Hubsan Zino H117s Hm095-Générique Imperméable à ...
244,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.3158203986743705,True,Schylling Mini Juggling Balls Schylling Mini Juggling Balls
245,2280,Jeux vidéo,2280,Jeux vidéo,0.9925598035658232,True,Realites N° 125 Du 01/06/1956 - La Chine Sous Le Masque Rouge  -   Chine Nouvelle  -   Eternelle. 
246,1160,Électroménager,1160,Électroménager,0.9994128240170126,True,Voleuse De Rêves ( Dream Thief ) - Magic Mtg - Coucheciel Vf Mint 20 - C 
247,2585,Sports & Loisirs,2585,Sports & Loisirs,0.9762087192860225,True,Clay Detailing nettoyage camion magique boue Clavier Gel nettoyant doux Nettoyant pour nettoyeur 552...
248,1560,Photos,1560,Photos,0.7818613027772459,True,Worth2buy® (Lot De 4) Tabourets De Bar Avec Dossier Noir Hauteur Réglable 95-115 CmSix Grilles En Cu...
249,2705,Accessoires console,10,Livres,0.9089139398318422,False,Manuel De La Charrue 
250,1300,Jeux vidéo ancien,10,Livres,0.25134096535858863,False,Turbo-Rhino 1 - La Corne De Rhinoceros - Spirou Et Fantasio - 1/43-Atlas 
251,1560,Photos,1560,Photos,0.9434500903038869,True,Lit Avec Matelas À Mémoire De Forme Gris Clair Tissu 180x200 Cm 
252,40,DVD & Films,1160,Électroménager,0.9935043661514835,False,Yu Gi Oh 5d's Wheelie Breaker 
253,2583,Articles sport,2583,Articles sport,0.9998481297442668,True,Générateur uvc piscine - BLUE LAGOON UV-C SPA 12 W Appareil UV en ABS. Modèle UV-C SPA complet avec ...
254,2462,Fournitures bureau,2462,Fournitures bureau,0.5029028756965084,True,Jeux Pokemon Jaune Rouge Et Bleu Game Boy Color 
255,2705,Accessoires console,2705,Accessoires console,0.48387225575529597,True,A Son Corps Défendant 
256,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9580465606617214,True,Haie Artificielle Campovert - 3 M X 150 M 1 rouleau Haie artificielle végétale. Brise vue occultant ...
257,2705,Accessoires console,10,Livres,0.12259935284607229,False,L'isle Haute: En Marge De Grand-Pré 
258,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9950613404818357,True,La France A Table- Lot 3 - De 10 Numéros 
259,2585,Sports & Loisirs,10,Livres,0.35760452080656824,False,LANCE FRUITIERE 1.50M +RACCORD D10 
260,1280,Accessoires téléphones,1280,Accessoires téléphones,0.7357730849059605,True,Purr-Fection Baby Gansu Beamerzzz Panda Bear 12 Plush With Flashlight pJaspur Monkey is super soft H...
261,1560,Photos,1560,Photos,0.9838928349167423,True,"Paris Prix - Fauteuil Design Scandinave ""Dorcy"" 82cm Bleu Informations Techniques :<ul><li><strong>D..."
262,1140,TV,1140,TV,0.9838200440994275,True,Magnet - Il Etait Une Fois La Vie - Corps Humain - 18 - Humerus 
263,1140,TV,1140,TV,0.7731189026652194,True,Figurine Street Fighter - Bishoujo Sakura 1/7 24cm - Statuette en PVC à l?échelle 1/7 taille env. 24...
264,2522,Équipement bébé,2522,Équipement bébé,0.9929417246836524,True,Coloré Petit Ruban Ransparent Bande Cutter Plastique Bande Machine Bande Rack Vendu En Magasin Zhufu...
265,2522,Équipement bébé,2522,Équipement bébé,0.9995519831528614,True,2 Cassette D'encre E/4911 Recharge Pour Tampon Trodat Printy Bleu 
266,2280,Jeux vidéo,10,Livres,0.4247326613580518,False,La Vie Illustree N° 161 A Propos Du Conflit Franco-Turc Journal hebdommadaire. Sommaire : Le Conflit...
267,2705,Accessoires console,2705,Accessoires console,0.9919887193918066,True,Il Était Une Fois Toutine Ou Les Légendes Alphanumériques Cette premi&egrave;re l&eacute;gende comme...
268,2583,Articles sport,2583,Articles sport,0.9994559268499537,True,Spa Thalassa - 5 places - Acrylique Blanc Perlé - Habillage Marron Dimensions : 220 x 220 x 96 cm //...
269,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9832707355906644,True,Lot 2 Livres Partitions Saxophone Pierre Max Dubois - Dix Figures A Danser & Mazurka  
270,2462,Fournitures bureau,2462,Fournitures bureau,0.9722926413889958,True,Psvita + 2 Jeux + Carte Memoire 4go 
271,40,DVD & Films,40,DVD & Films,0.6935740952892685,True,Connecteurs Adaptateurs Optiques De Câble Fibre Optique Toslink Audio Numérique Magideal <p><b>La de...
272,1280,Accessoires téléphones,1280,Accessoires téléphones,0.7372773423848126,True,Puzzle Puzzle 2000 Peinture À L'huile Puzzles Exercice À La Main Et Le Cerveau Jouet @Sdongt2628 Puz...
273,10,Livres,10,Livres,0.9189778560691569,True,The Children's Bible In 365 Stories A classic children's Bible with international sales in more than...
274,1160,Électroménager,1160,Électroménager,0.9993287691775559,True,Carte Pokémon Dame Du Centre Pokémon 
275,1920,Musique amplifiée,1920,Musique amplifiée,0.9943217927006163,True,Taie Sofa Taille Coussin Throw Cover Home Décor Suan1668 Taie Canapé taille Throw Coussin Décoration...
276,1281,Téléphonie fixe,1280,Accessoires téléphones,0.5889614197366156,False,Tyrannosaurus Rex Dinosaur Soft Plastic Modèle Anniversaire Enfants Cadeau Enfants Jouet Enfants Glo...
277,10,Livres,10,Livres,0.9699543171476749,True,Mojib Latif Hitzerekorde Und Jahrhundertflut 
278,2060,Articles soins,2060,Articles soins,0.9141933516713057,True,300 Led Rideau De Fenêtre Guirlandes Lampe Fée Fête De Mariage Surprend Par Son Décor 300 LED Rideau...
279,2060,Articles soins,2060,Articles soins,0.9671298701262322,True,10pcs Auto-Adhésif Plancher De Tuiles Mur Decal Sticker Bricolage Cuisine Salle De Bain Décor 10Pcs ...
280,50,Jouets & Jeux,50,Jouets & Jeux,0.9450117594346985,True,Power A Character Series - Mario - Gamepad - Filaire - Pour Nintendo Switch 
281,1320,CD,2582,Matériel & accessoires,0.8399721602695864,False,Stefanplast Bac A Fleurs Rectangulaire Avec Treillis - Finition En Bois - 100x43xh35cm - 80l - Graph...
282,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.8152165371480262,True,2pc Low Noise 9455s Hélice Pour Dji Phantom 4 Avec Plaque De Montage _3154-Générique 2PC Low Noise 9...
283,2583,Articles sport,2583,Articles sport,0.9963585654471566,True,Cartouche de filtration H&J de type A/C - Lot de 4 <p>Cartouches de type A/C pour filtrations à cart...
284,2583,Articles sport,2583,Articles sport,0.948895698721263,True,Velda Eclairage de piscine Welkin <html>Ces élairages sous-marins peuvent être placés dans la piscin...
