,in_test,in_train_original,in_train_balanced,is_ignored
1359,False,True,False,True
1360,False,True,True,False
1361,False,True,True,False
1362,True,False,False,False
1363,False,True,False,True
1364,True,False,False,False
1365,False,True,True,False
1366,False,True,False,True
1367,True,False,False,False
1368,False,True,False,True
1369,False,True,True,False
1370,False,True,True,False
1371,True,False,False,False
1372,True,False,False,False
1373,False,True,True,False
1374,False,True,False,True
1375,False,True,True,False
1376,False,True,False,True
1377,False,True,True,False
1378,False,True,True,False
1379,False,True,True,False
1380,False,True,True,False
1381,False,True,False,True
1382,False,True,True,False
1383,True,False,False,False
1384,False,True,False,True
1385,False,True,False,True
1386,False,True,True,False
1387,False,True,True,False
1388,False,True,True,False
1389,False,True,True,False
1390,False,True,True,False
1391,False,True,True,False
1392,False,True,True,False
1393,False,True,True,False
1394,False,True,True,False
1395,False,True,True,False
1396,False,True,False,True
1397,False,True,False,True
1398,True,False,False,False
1399,False,True,True,False
1400,False,True,True,False
1401,False,True,True,False
1402,False,True,True,False
1403,False,True,True,False
1404,False,True,True,False
1405,False,True,True,False
1406,False,True,True,False
1407,False,True,False,True
1408,False,True,True,False
1409,False,True,False,True
1410,False,True,True,False
1411,False,True,True,False
1412,False,True,False,True
1413,False,True,True,False
1414,True,False,False,False
1415,True,False,False,False
1416,True,False,False,False
1417,False,True,True,False
1418,False,True,True,False
1419,False,True,True,False
1420,False,True,False,True
1421,True,False,False,False
1422,False,True,True,False
1423,False,True,True,False
1424,False,True,True,False
1425,False,True,True,False
1426,False,True,False,True
1427,False,True,False,True
1428,False,True,True,False
1429,True,False,False,False
1430,False,True,False,True
1431,True,False,False,False
1432,False,True,True,False
1433,False,True,True,False
1434,False,True,False,True
1435,False,True,True,False
1436,False,True,True,False
1437,False,True,True,False
1438,True,False,False,False
1439,False,True,True,False
1440,True,False,False,False
1441,True,False,False,False
1442,False,True,False,True
1443,False,True,True,False
1444,False,True,True,False
1445,False,True,True,False
1446,False,True,True,False
1447,False,True,True,False
1448,False,True,True,False
1449,False,True,False,True
1450,False,True,True,False
1451,False,True,False,True
1452,True,False,False,False
1453,False,True,True,False
1454,True,False,False,False
1455,False,True,False,True
1456,False,True,False,True
1457,True,False,False,False
1458,False,True,False,True
1459,False,True,True,False
1460,False,True,True,False
1461,False,True,False,True
1462,True,False,False,False
1463,False,True,False,True
1464,False,True,True,False
1465,False,True,True,False
1466,False,True,False,True
1467,False,True,False,True
1468,False,True,True,False
1469,False,True,False,True
1470,False,True,False,True
1471,False,True,False,True
1472,True,False,False,False
1473,False,True,False,True
1474,False,True,True,False
1475,False,True,True,False
1476,False,True,False,True
1477,True,False,False,False
1478,False,True,True,False
1479,True,False,False,False
1480,True,False,False,False
1481,False,True,True,False
1482,True,False,False,False
1483,False,True,True,False
1484,False,True,True,False
1485,False,True,True,False
1486,True,False,False,False
1487,False,True,True,False
1488,False,True,True,False
1489,True,False,False,False
1490,False,True,True,False
1491,False,True,True,False
1492,True,False,False,False
1493,False,True,True,False
1494,False,True,True,False
1495,False,True,True,False
1496,False,True,True,False
1497,False,True,True,False
1498,False,True,True,False
1499,False,True,True,False
1500,False,True,False,True
1501,False,True,True,False
1502,False,True,True,False
1503,False,True,False,True
1504,False,True,False,True
1505,False,True,False,True
1506,False,True,True,False
1507,False,True,True,False
1508,False,True,True,False
1509,False,True,False,True
1510,False,True,False,True
1511,False,True,True,False
1512,False,True,True,False
1513,False,True,False,True
1514,False,True,False,True
1515,True,False,False,False
1516,False,True,True,False
1517,False,True,True,False
1518,False,True,True,False
1519,False,True,True,False
1520,False,True,True,False
1521,False,True,True,False
1522,False,True,True,False
1523,True,False,False,False
1524,False,True,True,False
1525,False,True,False,True
1526,False,True,True,False
1527,False,True,True,False
1528,False,True,True,False
1529,False,True,False,True
1530,True,False,False,False
1531,False,True,True,False
1532,False,True,True,False
1533,False,True,True,False
1534,False,True,False,True
1535,False,True,True,False
1536,True,False,False,False
1537,False,True,True,False
1538,False,True,False,True
1539,False,True,True,False
1540,False,True,False,True
1541,False,True,False,True
1542,False,True,True,False
1543,True,False,False,False
1544,False,True,True,False
1545,True,False,False,False
1546,False,True,False,True
1547,False,True,True,False
1548,False,True,True,False
1549,False,True,True,False
1550,False,True,False,True
1551,False,True,False,True
1552,False,True,True,False
1553,True,False,False,False
1554,True,False,False,False
1555,False,True,True,False
1556,True,False,False,False
1557,True,False,False,False
1558,False,True,True,False
1559,True,False,False,False
1560,False,True,True,False
1561,False,True,True,False
1562,False,True,True,False
1563,True,False,False,False
1564,False,True,False,True
1565,False,True,True,False
1566,False,True,True,False
1567,False,True,True,False
1568,False,True,True,False
1569,False,True,False,True
1570,False,True,False,True
1571,False,True,False,True
1572,True,False,False,False
1573,False,True,True,False
1574,False,True,True,False
1575,True,False,False,False
1576,False,True,True,False
1577,True,False,False,False
1578,False,True,True,False
1579,False,True,True,False
1580,False,True,True,False
1581,False,True,False,True
1582,False,True,True,False
1583,False,True,False,True
1584,True,False,False,False
1585,False,True,False,True
1586,False,True,False,True
1587,False,True,True,False
1588,False,True,False,True
1589,False,True,True,False
1590,False,True,True,False
1591,False,True,True,False
1592,True,False,False,False
1593,False,True,True,False
1594,True,False,False,False
1595,False,True,True,False
1596,False,True,True,False
1597,False,True,True,False
1598,True,False,False,False
1599,False,True,True,False
1600,False,True,True,False
1601,False,True,False,True
1602,False,True,False,True
1603,False,True,False,True
1604,True,False,False,False
1605,False,True,True,False
1606,False,True,False,True
1607,True,False,False,False
1608,False,True,False,True
1609,False,True,False,True
1610,False,True,True,False
1611,False,True,True,False
1612,False,True,False,True
1613,False,True,True,False
1614,False,True,True,False
1615,True,False,False,False
1616,False,True,False,True
1617,False,True,True,False
1618,False,True,True,False
1619,False,True,True,False
1620,False,True,True,False
1621,False,True,False,True
1622,False,True,True,False
1623,False,True,True,False
1624,False,True,True,False
1625,True,False,False,False
1626,True,False,False,False
1627,False,True,False,True
1628,True,False,False,False
1629,False,True,False,True
1630,False,True,False,True
1631,False,True,True,False
1632,True,False,False,False
1633,True,False,False,False
1634,False,True,True,False
1635,False,True,False,True
1636,True,False,False,False
1637,False,True,True,False
1638,True,False,False,False
1639,False,True,True,False
1640,False,True,True,False
1641,False,True,True,False
1642,True,False,False,False
1643,False,True,True,False
1644,False,True,False,True
1645,True,False,False,False
1646,False,True,False,True
1647,False,True,True,False
1648,True,False,False,False
1649,False,True,True,False
1650,False,True,True,False
1651,True,False,False,False
1652,False,True,True,False
1653,False,True,False,True
1654,False,True,False,True
1655,False,True,False,True
1656,False,True,True,False
1657,False,True,False,True
1658,False,True,True,False
1659,False,True,False,True
1660,False,True,True,False
1661,False,True,True,False
1662,False,True,False,True
1663,False,True,False,True
1664,False,True,False,True
1665,False,True,True,False
1666,False,True,True,False
1667,False,True,True,False
1668,False,True,True,False
1669,False,True,True,False
1670,False,True,False,True
1671,False,True,True,False
1672,False,True,True,False
1673,True,False,False,False
1674,False,True,True,False
1675,False,True,True,False
1676,False,True,True,False
1677,False,True,True,False
1678,False,True,False,True
1679,True,False,False,False
1680,True,False,False,False
1681,False,True,False,True
1682,False,True,True,False
1683,False,True,False,True
1684,False,True,True,False
1685,True,False,False,False
1686,True,False,False,False
1687,False,True,True,False
1688,False,True,True,False
1689,False,True,False,True
1690,False,True,False,True
1691,False,True,False,True
1692,False,True,True,False
1693,False,True,True,False
1694,True,False,False,False
